Name,NED Object,Redshift,Same Name?,Disc. Date,,With Redshift,Without Redshift
SN2007tx,SN 2007tx,--,FALSE,2007-11-05,,,
SN2007tz,SN 2007tz,--,FALSE,2007-11-05,,,
SN2007ub,SN 2007ub,--,FALSE,2007-11-07,,,
SN2007ud,SN 2007ud,--,FALSE,2007-11-07,,,
SN2007ug,SN 2007ug,--,FALSE,2007-11-11,,,
SN2007uh,SN 2007uh,--,FALSE,2007-11-13,,,
SN2007ui,SN 2007ui,--,FALSE,2007-11-13,,,
SN2007uk,SN 2007uk,--,FALSE,2007-12-01,,,
SN2007ul,SN 2007ul,--,FALSE,2007-12-01,,,
SN2007um,SN 2007um,--,FALSE,2007-12-03,,,
SN2007un,SN 2007un,--,FALSE,2007-12-03,,,
SN2007uo,SN 2007uo,--,FALSE,2007-12-03,,,
SN2007up,SN 2007up,--,FALSE,2007-12-03,,,
SN2007ur,SN 2007ur,--,FALSE,2007-12-07,,,
SN2007us,SN 2007us,--,FALSE,2007-12-07,,,
SN2007ut,SN 2007ut,--,FALSE,2007-12-07,,,
SN2007uu,SN 2007uu,--,FALSE,2007-12-09,,,
SN2007uv,SN 2007uv,--,FALSE,2007-12-12,,,
SN2007uw,SN 2007uw,--,FALSE,2007-12-12,,,
SN2007ux,SN 2007ux,--,FALSE,2007-12-23,,,
SN2008ab,SN 2008ab,--,FALSE,2008-01-30,,,
SN2008ac,SN 2008ac,--,FALSE,2008-01-30,,,
SN2008ae,SN 2008ae,--,FALSE,2008-02-09,,,
SN2008af,SN 2008af,--,FALSE,2008-02-09,,,
SN2008ah,SN 2008ah,--,FALSE,2008-02-11,,,
SN2008bg,SN 2008bg,--,FALSE,2008-03-05,,,
SN2008bi,SN 2008bi,--,FALSE,2008-03-22,,,
SN2008ca,SN 2008ca,--,FALSE,2008-03-10,,,
SN2008cj,SN 2008cj,--,FALSE,2008-05-10,,,
SN2008cl,SN 2008cl,--,FALSE,2008-05-16,,,
SN2008cr,SN 2008cr,--,FALSE,2008-04-02,,,
SN2008dh,SN 2008dh,--,FALSE,2008-06-08,,,
SN2008dr,SN 2008dr,--,FALSE,2008-06-28,,,
SN2008ds,SN 2008ds,--,FALSE,2008-06-28,,,
SN2008ee,SN 2008ee,--,FALSE,2008-07-16,,,
SN2008fj,SN 2008fj,--,FALSE,2008-09-01,,,
SN2008fk,SN 2008fk,--,FALSE,2008-09-02,,,
SN2008hd,SN 2008hd,--,FALSE,2008-09-24,,,
SN2008hr,SN 2008hr,--,FALSE,2008-11-23,,,
SN2008hs,SN 2008hs,--,FALSE,2008-12-01,,,
SN2008hv,SN 2008hv,--,FALSE,2008-12-02,,,
SN2008hz,SN 2008hz,--,FALSE,2008-11-26,,,
SN2008id,SN 2008id,--,FALSE,2008-11-03,,,
SN2008iq,SN 2008iq,--,FALSE,2008-12-30,,,
SN2008ir,SN 2008ir,--,FALSE,2008-11-27,,,
SN2008O,SN 2008O,--,FALSE,2008-01-22,,,
SN2008s1,SNF 20080514-002,--,FALSE,2008-05-16,,,
SN2009an,SN 2009an,--,FALSE,2009-02-27,,,
SN2009as,SN 2009as,--,FALSE,2009-03-08,,,
SN2009cj,SN 2009cj,--,FALSE,2009-03-21,,,
SN2009cn,SN 2009cn,--,FALSE,2009-03-21,,,
SN2009cp,SN 2009cp,--,FALSE,2009-03-25,,,
SN2009cs,SN 2009cs,--,FALSE,2009-03-25,,,
SN2009cu,SN 2009cu,--,FALSE,2009-03-26,,,
SN2009cx,SN 2009cx,--,FALSE,2009-03-28,,,
SN2009db,SN 2009db,--,FALSE,2009-03-19,,,
SN2009dg,SN 2009dg,--,FALSE,2009-03-03,,,
SN2009dk,SN 2009dk,--,FALSE,2009-04-01,,,
SN2009dl,SN 2009dl,--,FALSE,2009-04-15,,,
SN2009du,SN 2009du,--,FALSE,2009-04-17,,,
SN2009eh,SN 2009eh,--,FALSE,2009-04-03,,,
SN2009eu,SN 2009eu,--,FALSE,2009-05-21,,,
SN2009fj,SN 2009fj,--,FALSE,2009-05-27,,,
SN2009fk,SN 2009fk,--,FALSE,2009-05-29,,,
SN2009fl,SN 2009fl,--,FALSE,2009-05-30,,,
SN2009gf,SN 2009gf,--,FALSE,2009-06-15,,,
SN2009hn,SN 2009hn,--,FALSE,2009-07-24,,,
SN2009hw,SN 2009hw,--,FALSE,2009-07-17,,,
SN2009iv,SN 2009iv,--,FALSE,2009-08-21,,,
SN2009iy,SN 2009iy,--,FALSE,2009-09-15,,,
SN2009ko,SN 2009ko,--,FALSE,2009-10-28,,,
SN2009ku,SN 2009ku,--,FALSE,2009-09-22,,,
SN2009kv,SN 2009kv,--,FALSE,2009-09-30,,,
SN2009kw,SN 2009kw,--,FALSE,2009-09-30,,,
SN2009kx,SN 2009kx,--,FALSE,2009-09-30,,,
SN2009ky,SN 2009ky,--,FALSE,2009-09-30,,,
SN2009kz,SN 2009kz,--,FALSE,2009-09-30,,,
SN2009L,SN 2009L,--,FALSE,2009-01-13,,,
SN2009me,SN 2009me,--,FALSE,2009-12-03,,,
SN2009ml,SN 2009ml,--,FALSE,2009-10-14,,,
SN2009ms,SN 2009ms,--,FALSE,2009-11-18,,,
SN2009mt,SN 2009mt,--,FALSE,2009-11-25,,,
SN2009ni,SN 2009ni,--,FALSE,2009-12-16,,,
SN2010ar,SN 2010ar,--,FALSE,2010-02-13,,,
SN2010bu,SN 2010bu,--,FALSE,2010-04-09,,,
SN2010dl,SN 2010dl,--,FALSE,2010-05-24,,,
SN2010ex,SN 2010ex,--,FALSE,2010-07-01,,,
SN2010fa,SN 2010fa,--,FALSE,2010-05-13,,,
SN2010fb,SN 2010fb,--,FALSE,2010-05-31,,,
SN2010fc,SN 2010fc,--,FALSE,2010-05-31,,,
SN2010fe,SN 2010fe,--,FALSE,2010-06-01,,,
SN2010fh,SN 2010fh,--,FALSE,2010-06-06,,,
SN2010fn,SN 2010fn,--,FALSE,2010-06-06,,,
SN2010fs,SN 2010fs,--,FALSE,2010-06-15,,,
SN2010kn,SN 2010kn,--,FALSE,2010-12-02,,,
SN2011fw,SN 2011fw,--,FALSE,2011-09-23,,,
SN2011H,SN 2011H,--,FALSE,2011-01-04,,,
SNF20071001-012,WISEA J023552.53+261409.9,--,FALSE,2007-10-01,,,
SNF20080522-000,SNF 20080522-000,--,FALSE,2008-05-22,,,
SNF20080623-007,WISEA J235342.41+315239.5,--,FALSE,2008-06-23,,,
SNF20080626-002,WISEA J224502.41+085636.3,--,FALSE,2008-06-26,,,
SNF20080707-012,WISEA J224240.95+221516.8,--,FALSE,2008-07-07,,,
SNF20080717-000,WISEA J000654.54+245953.4,--,FALSE,2008-07-17,,,
SNF20080906-009,GALEXASC J221024.98+042555.6,--,FALSE,2008-09-06,,,
SNF20080918-002,WISEA J224148.27+173742.5,--,FALSE,2008-09-18,,,
SNF20080919-000,WISEA J000334.45+241304.8,--,FALSE,2008-09-19,,,
SNLS-03D1ar,SNLS 03D1ar,--,FALSE,2003-09-26,,,
SNLS-03D1aw,SNLS 03D1aw,--,FALSE,2003-09-23,,,
SNLS-03D1ax,SNLS 03D1ax,--,FALSE,2003-09-29,,,
SNLS-03D1bf,SNLS 03D1bf,--,FALSE,2003-09-25,,,
SNLS-03D1bm,SNLS 03D1bm,--,FALSE,2003-09-28,,,
SNLS-03D1cm,SNLS 03D1cm,--,FALSE,2003-10-26,,,
SNLS-03D1fl,SNLS 03D1fl,--,FALSE,2003-12-20,,,
SNLS-03D3ay,SNLS 03D3ay,--,FALSE,2003-05-05,,,
SNLS-03D4at,SNLS 03D4at,--,FALSE,2003-07-04,,,
SNLS-03D4bc,SNLS 03D4bc,--,FALSE,2003-07-05,,,
SNLS-03D4cn,SNLS 03D4cn,--,FALSE,2003-08-26,,,
SNLS-03D4cz,SNLS 03D4cz,--,FALSE,2003-09-26,,,
SNLS-03D4dh,SNLS 03D4dh,--,FALSE,2003-09-22,,,
SNLS-03D4di,SNLS 03D4di,--,FALSE,2003-09-05,,,
SNLS-03D4dy,SNLS 03D4dy,--,FALSE,2003-09-28,,,
SNLS-03D4fd,SNLS 03D4fd,--,FALSE,2003-10-23,,,
SNLS-04D1ag,SNLS 04D1ag,--,FALSE,2004-01-17,,,
SNLS-04D1aj,SNLS 04D1aj,--,FALSE,2004-01-18,,,
SNLS-04D1ak,SNLS 04D1ak,--,FALSE,2004-01-22,,,
SNLS-04D1de,SNLS 04D1de,--,FALSE,2004-08-17,,,
SNLS-04D1ff,SNLS 04D1ff,--,FALSE,2004-09-09,,,
SNLS-04D1hd,SNLS 04D1hd,--,FALSE,2004-09-20,,,
SNLS-04D1hy,SNLS 04D1hy,--,FALSE,2004-09-11,,,
SNLS-04D1iv,SNLS 04D1iv,--,FALSE,2004-09-20,,,
SNLS-04D1jd,SNLS 04D1jd,--,FALSE,2004-09-20,,,
SNLS-04D1jg,SNLS 04D1jg,--,FALSE,2004-09-21,,,
SNLS-04D1ow,SNLS 04D1ow,--,FALSE,2004-11-12,,,
SNLS-04D1pp,SNLS 04D1pp,--,FALSE,2004-11-12,,,
SNLS-04D1qd,SNLS 04D1qd,--,FALSE,2004-11-17,,,
SNLS-04D1rx,SNLS 04D1rx,--,FALSE,2004-12-12,,,
SNLS-04D1sa,SNLS 04D1sa,--,FALSE,2004-12-15,,,
SNLS-04D1si,SNLS 04D1si,--,FALSE,2004-12-15,,,
SNLS-04D2ae,SNLS 04D2ae,--,FALSE,2004-01-20,,,
SNLS-04D2bt,SNLS 04D2bt,--,FALSE,2004-03-18,,,
SNLS-04D2ca,SNLS 04D2ca,--,FALSE,2004-03-21,,,
SNLS-04D2cc,SNLS 04D2cc,--,FALSE,2004-03-22,,,
SNLS-04D2cf,SNLS 04D2cf,--,FALSE,2004-03-21,,,
SNLS-04D2kr,SNLS 04D2kr,--,FALSE,2004-12-14,,,
SNLS-04D2mj,SNLS 04D2mj,--,FALSE,2005-01-08,,,
SNLS-04D3co,SNLS 04D3co,--,FALSE,2004-04-20,,,
SNLS-04D3dd,SNLS 04D3dd,--,FALSE,2004-04-25,,,
SNLS-04D3df,SNLS 04D3df,--,FALSE,2004-04-20,,,
SNLS-04D3do,SNLS 04D3do,--,FALSE,2004-04-20,,,
SNLS-04D3fq,SNLS 04D3fq,--,FALSE,2004-04-26,,,
SNLS-04D3lu,WISEA J142107.92+525829.0,--,FALSE,2004-06-22,,,
SNLS-04D3nc,SNLS 04D3nc,--,FALSE,2004-07-12,,,
SNLS-04D3oe,SNLS 04D3oe,--,FALSE,2004-07-10,,,
SNLS-04D4bq,SNLS 04D4bq,--,FALSE,2004-07-14,,,
SNLS-04D4dm,SNLS 04D4dm,--,FALSE,2004-07-18,,,
SNLS-04D4dw,SNLS 04D4dw,--,FALSE,2004-07-18,,,
SNLS-04D4fx,SNLS 04D4fx,--,FALSE,2004-08-10,,,
SNLS-04D4gg,SNLS 04D4gg,--,FALSE,2004-08-15,,,
SNLS-04D4hf,SNLS 04D4hf,--,FALSE,2004-08-19,,,
SNLS-04D4ht,SNLS 04D4ht,--,FALSE,2004-09-18,,,
SNLS-04D4hu,SNLS 04D4hu,--,FALSE,2004-09-17,,,
SNLS-04D4ib,SNLS 04D4ib,--,FALSE,2004-09-19,,,
SNLS-04D4ic,SNLS 04D4ic,--,FALSE,2004-09-11,,,
SNLS-04D4id,SNLS 04D4id,--,FALSE,2004-09-18,,,
SNLS-04D4in,SNLS 04D4in,--,FALSE,2004-09-20,,,
SNLS-04D4jr,SNLS 04D4jr,--,FALSE,2004-10-18,,,
SNLS-04D4jw,SNLS 04D4jw,--,FALSE,2004-10-11,,,
SNLS-05D1az,SNLS 05D1az,--,FALSE,2005-09-03,,,
SNLS-05D1cb,SNLS 05D1cb,--,FALSE,2005-09-10,,,
SNLS-05D1cc,SNLS 05D1cc,--,FALSE,2005-09-04,,,
SNLS-05D1cl,SNLS 05D1cl,--,FALSE,2005-09-25,,,
SNLS-05D1eo,SNLS 05D1eo,--,FALSE,2005-10-26,,,
SNLS-05D1hm,SSTSL2 J022746.18-044302.3,--,FALSE,2005-11-28,,,
SNLS-05D1ix,SNLS 05D1ix,--,FALSE,2005-11-29,,,
SNLS-05D1iy,SNLS 05D1iy,--,FALSE,2005-11-29,,,
SNLS-05D1iz,SNLS 05D1iz,--,FALSE,2005-12-03,,,
SNLS-05D1ke,SNLS 05D1ke,--,FALSE,2005-12-29,,,
SNLS-05D2ab,SNLS 05D2ab,--,FALSE,2005-01-08,,,
SNLS-05D2ac,SNLS 05D2ac,--,FALSE,2005-01-06,,,
SNLS-05D2ah,SNLS 05D2ah,--,FALSE,2005-01-08,,,
SNLS-05D2ay,SNLS 05D2ay,--,FALSE,2005-01-14,,,
SNLS-05D2bv,SNLS 05D2bv,--,FALSE,2005-02-01,,,
SNLS-05D2by,SNLS 05D2by,--,FALSE,2005-02-12,,,
SNLS-05D2cb,SNLS 05D2cb,--,FALSE,2005-02-12,,,
SNLS-05D2ci,SNLS 05D2ci,--,FALSE,2005-03-09,,,
SNLS-05D2dw,SNLS 05D2dw,--,FALSE,2005-03-17,,,
SNLS-05D2eb,SNLS 05D2eb,--,FALSE,2005-03-15,,,
SNLS-05D2ec,SNLS 05D2ec,--,FALSE,2005-03-15,,,
SNLS-05D2ei,SNLS 05D2ei,--,FALSE,2005-04-12,,,
SNLS-05D2fq,SNLS 05D2fq,--,FALSE,2005-04-05,,,
SNLS-05D2he,SNLS 05D2he,--,FALSE,2005-04-12,,,
SNLS-05D2ja,SNLS 05D2ja,--,FALSE,2005-05-06,,,
SNLS-05D2nn,SNLS 05D2nn,--,FALSE,2005-12-06,,,
SNLS-05D3ax,SNLS 05D3ax,--,FALSE,2005-02-10,,,
SNLS-05D3ci,SNLS 05D3ci,--,FALSE,2005-03-09,,,
SNLS-05D3cx,SNLS 05D3cx,--,FALSE,2005-04-09,,,
SNLS-05D3gp,SNLS 05D3gp,--,FALSE,2005-04-10,,,
SNLS-05D3gy,SNLS 05D3gy,--,FALSE,2005-04-11,,,
SNLS-05D3ha,SNLS 05D3ha,--,FALSE,2005-05-11,,,
SNLS-05D3hq,SNLS 05D3hq,--,FALSE,2005-05-12,,,
SNLS-05D3jb,SNLS 05D3jb,--,FALSE,2005-05-11,,,
SNLS-05D3jh,SNLS 05D3jh,--,FALSE,2005-05-12,,,
SNLS-05D3jk,SNLS 05D3jk,--,FALSE,2005-05-11,,,
SNLS-05D3jq,SNLS 05D3jq,--,FALSE,2005-06-03,,,
SNLS-05D3kp,SNLS 05D3kp HOST,--,FALSE,2005-06-08,,,
SNLS-05D3kt,SNLS 05D3kt,--,FALSE,2005-06-02,,,
SNLS-05D3lr,SNLS 05D3lr,--,FALSE,2005-06-08,,,
SNLS-05D3mq,SNLS 05D3mq,--,FALSE,2005-08-02,,,
SNLS-05D3ne,SNLS 05D3ne,--,FALSE,2005-07-13,,,
SNLS-05D4af,SNLS 05D4af,--,FALSE,2005-06-30,,,
SNLS-05D4av,SNLS 05D4av,--,FALSE,2005-07-09,,,
SNLS-05D4ay,SNLS 05D4ay,--,FALSE,2005-07-01,,,
SNLS-05D4be,SNLS 05D4be,--,FALSE,2005-07-06,,,
SNLS-05D4bj,SNLS 05D4bj,--,FALSE,2005-07-09,,,
SNLS-05D4bm,SNLS 05D4bm,--,FALSE,2005-07-10,,,
SNLS-05D4cn,SNLS 05D4cn,--,FALSE,2005-08-01,,,
SNLS-05D4cs,SNLS 05D4cs,--,FALSE,2005-08-02,,,
SNLS-05D4dt,SNLS 05D4dt,--,FALSE,2005-09-01,,,
SNLS-05D4dw,SNLS 05D4dw,--,FALSE,2005-09-08,,,
SNLS-05D4dy,SNLS 05D4dy,--,FALSE,2005-09-05,,,
SNLS-05D4ef,SNLS 05D4ef,--,FALSE,2005-09-22,,,
SNLS-05D4ej,SNLS 05D4ej,--,FALSE,2005-09-25,,,
SNLS-05D4fe,SNLS 05D4fe,--,FALSE,2005-09-25,,,
SNLS-05D4ff,SNLS 05D4ff,--,FALSE,2005-09-28,,,
SNLS-05D4fg,SNLS 05D4fg,--,FALSE,2005-09-27,,,
SNLS-05D4gw,SNLS 05D4gw,--,FALSE,2005-11-04,,,
SNLS-06D1ab,SNLS 06D1ab,--,FALSE,2006-01-05,,,
SNLS-06D2ag,SNLS 06D2ag,--,FALSE,2006-01-25,,,
SNLS-06D2bk,SNLS 06D2bk,--,FALSE,2006-02-07,,,
SNLS-06D2ca,SNLS 06D2ca,--,FALSE,2006-02-26,,,
SNLS-06D2cc,SNLS 06D2cc,--,FALSE,2006-02-26,,,
SNLS-06D2cd,SNLS 06D2cd,--,FALSE,2006-03-02,,,
SNLS-06D2ce,SNLS 06D2ce,--,FALSE,2006-03-01,,,
SNLS-06D2ck,SNLS 06D2ck,--,FALSE,2006-03-07,,,
SNLS-06D2fb,SNLS 06D2fb,--,FALSE,2006-04-29,,,
SNLS-06D2ff,SNLS 06D2ff,--,FALSE,2006-04-27,,,
SNLS-06D2ga,SNLS 06D2ga,--,FALSE,2006-05-25,,,
SNLS-06D2gb,SNLS 06D2gb,--,FALSE,2006-05-28,,,
SNLS-06D3cb,SNLS 06D3cb,--,FALSE,2006-02-02,,,
SNLS-06D3cc,SNLS 06D3cc,--,FALSE,2006-02-01,,,
SNLS-06D3df,SNLS 06D3df,--,FALSE,2006-04-30,,,
SNLS-06D3dl,SNLS 06D3dl,--,FALSE,2006-04-27,,,
SNLS-06D3dt,SNLS 06D3dt,--,FALSE,2006-05-04,,,
SNLS-06D3ed,SNLS 06D3ed,--,FALSE,2006-05-25,,,
SNLS-06D3el,SNLS 06D3el,--,FALSE,2006-05-25,,,
SNLS-06D3en,SNLS 06D3en,--,FALSE,2006-05-28,,,
SNLS-06D3et,SNLS 06D3et,--,FALSE,2006-05-30,,,
SNLS-06D3fp,SNLS 06D3fp,--,FALSE,2006-06-17,,,
SNLS-06D3gh,SNLS 06D3gh,--,FALSE,2006-06-29,,,
SNLS-06D3gn,SNLS 06D3gn,--,FALSE,2006-07-05,,,
SNLS-06D3gx,SNLS 06D3gx,--,FALSE,2006-07-26,,,
SNLS-06D4ba,SNLS 06D4ba,--,FALSE,2006-07-03,,,
SNLS-06D4bo,SNLS 06D4bo,--,FALSE,2006-07-03,,,
SNLS-06D4bw,SNLS 06D4bw,--,FALSE,2006-07-02,,,
SNLS-06D4ce,SNLS 06D4ce,--,FALSE,2006-07-18,,,
SNLS-06D4cl,SNLS 06D4cl,--,FALSE,2006-07-20,,,
SNLS-06D4cq,SNLS 06D4cq,--,FALSE,2006-07-29,,,
SNLS-06D4dh,SNLS 06D4dh,--,FALSE,2006-07-29,,,
Strolger,HDF:[CCH2004] r-48063,--,FALSE,2005-04-14,,,
Yowie,SN HST04Yow,--,FALSE,2004-05-19,,,
