Name,Band,Background,Background Error,Systematic Error
SDSS-II SN 14046,NUV,1.799828364959739e-17,5.329437291814478e-18,4.2979588270470765e-18
SDSS-II SN 14074,FUV,8.158007057593312e-17,4.105444130213922e-17,5.710604940315319e-18
SDSS-II SN 14074,NUV,4.6272960283271355e-17,1.2843800066284274e-17,3.239107219828995e-18
SDSS-II SN 14093,FUV,9.19582281074863e-18,4.2994448059836624e-18,2.0218567177991265e-18
SDSS-II SN 14093,NUV,1.2922141886423812e-17,2.791209859161883e-18,1.002529493291311e-18
SDSS-II SN 14113,FUV,1.408344174319722e-16,1.3550759004151706e-17,4.562563964192735e-18
SDSS-II SN 14113,NUV,8.076076913278253e-17,1.3986021598909596e-17,3.2363999554305933e-18
SDSS-II SN 14137,FUV,3.412247392801201e-17,8.431639503728219e-18,2.388573174960841e-18
SDSS-II SN 14137,NUV,1.558381175398788e-17,1.3877256009450366e-17,1.0908668227791517e-18
SDSS-II SN 1415,FUV,2.0117042945206147e-17,1.0090822645124876e-17,8.220737400056484e-18
SDSS-II SN 1415,NUV,8.41093333948583e-18,4.091102888580708e-18,2.3874829708729932e-18
SDSS-II SN 14169,FUV,3.305148311189497e-17,2.2046530275883685e-17,2.313603817832648e-18
SDSS-II SN 14169,NUV,1.8500032477542312e-17,4.590259999891301e-18,1.0949202459785302e-18
SDSS-II SN 14177,NUV,8.468079974179322e-18,3.507777941295041e-18,5.9276559819255255e-19
SDSS-II SN 14223,FUV,6.4914110034537386e-18,8.315452713491381e-18,4.543987702417618e-19
SDSS-II SN 14223,NUV,2.352623103492623e-17,3.550374616912274e-18,1.6468361724448363e-18
SDSS-II SN 14231,FUV,-4.6930327743162296e-17,3.035128583200685e-17,-3.285122942021361e-18
SDSS-II SN 14231,NUV,1.3201153604750892e-18,1.2355596078664385e-17,9.240807523325625e-20
SDSS-II SN 14250,FUV,6.57996889711499e-18,1.6070678866962702e-17,4.605978227980493e-19
SDSS-II SN 14250,NUV,-2.7172377744467557e-18,8.720911653326345e-18,-1.9020664421127291e-19
SDSS-II SN 14268,FUV,1.748428045605986e-17,8.419640339341618e-18,1.2238996319241903e-18
SDSS-II SN 14268,NUV,-4.6648455288465026e-18,9.10159917200839e-18,-3.2653918701925523e-19
SDSS-II SN 14305,NUV,-1.7712076464987313e-18,9.272833211227752e-18,-1.239845352549112e-19
SDSS-II SN 14317,FUV,2.4964633867797185e-17,6.514963309970355e-18,1.9048706316098787e-18
SDSS-II SN 14317,NUV,3.5896267112600876e-17,3.669390258190546e-18,1.0931272604491585e-18
SDSS-II SN 14322,FUV,4.125281838753173e-18,1.6186683760799303e-17,2.8876972871272212e-19
SDSS-II SN 14322,NUV,5.684234452592485e-18,7.32049787002267e-18,4.9339122997408696e-18
SDSS-II SN 14327,FUV,2.0614226202983678e-17,2.170786100663192e-17,1.4429958342088575e-18
SDSS-II SN 14330,FUV,2.905450225900072e-18,1.8931826676473398e-17,2.0338151581300508e-19
SDSS-II SN 14330,NUV,1.392430195232833e-17,8.864334726514103e-18,7.817760301982348e-18
SDSS-II SN 14333,FUV,4.390926952118693e-18,9.779979517497006e-18,3.0736488664830853e-19
SDSS-II SN 14333,NUV,4.629898101030581e-18,1.0447278997518922e-17,3.2409286707214067e-19
SDSS-II SN 14343,FUV,2.770108876862289e-17,3.0267370215868516e-17,1.9390762138036023e-18
SDSS-II SN 14343,NUV,1.8767213914954486e-17,1.1811247534246057e-18,1.6739502073563688e-18
SDSS-II SN 14346,FUV,2.31324331884472e-17,2.6597068171210444e-17,1.6192703231913042e-18
SDSS-II SN 14346,NUV,9.140917522353114e-18,3.0167237809727906e-18,1.1152031129769585e-18
SDSS-II SN 14347,FUV,1.9331448681046475e-17,6.931892920449566e-18,1.3532014076732534e-18
SDSS-II SN 14347,NUV,6.305276633395426e-18,9.892280349078463e-18,4.413693643376799e-19
SDSS-II SN 14361,FUV,1.3739081728349734e-17,6.223865502065119e-18,9.617357209844815e-19
SDSS-II SN 14361,NUV,6.9229370590434015e-18,1.722591348033148e-18,2.8519517216569125e-19
SDSS-II SN 14389,FUV,2.6733705234030046e-17,1.5554867695362762e-17,2.944395960100221e-18
SDSS-II SN 14389,NUV,2.4829526098777063e-17,6.2125853252499096e-18,1.2602819345855328e-18
SDSS-II SN 14403,FUV,-2.106455702169811e-18,2.115401935477289e-17,-1.474518991518868e-19
SDSS-II SN 14403,NUV,1.4308930138214577e-19,2.2630330604385543e-18,7.373559363598181e-19
SDSS-II SN 14438,FUV,3.2730126036926007e-17,1.6099395897827618e-17,9.113932990516889e-18
SDSS-II SN 14438,NUV,3.4739880753523574e-17,4.298838540951266e-18,7.985013381786569e-19
SDSS-II SN 14445,FUV,3.894682565483428e-18,4.316595207186044e-18,1.3865871159348586e-18
SDSS-II SN 14445,NUV,7.791526844301812e-18,2.8693690142234726e-18,8.73833411241538e-19
SDSS-II SN 14446,FUV,4.809658238424522e-17,4.012892278898112e-17,3.3667607668971656e-18
SDSS-II SN 14446,NUV,1.1400168996384805e-17,1.114790594903351e-17,7.980118297469364e-19
SDSS-II SN 14453,FUV,1.933493582269988e-17,3.2963308425247584e-17,1.3534455075889917e-18
SDSS-II SN 14453,NUV,5.1706862201877746e-18,1.04387146874511e-17,3.6194803541314426e-19
SDSS-II SN 14470,FUV,1.4285522674647144e-17,1.0083090841279475e-17,1.1427037637828041e-17
SDSS-II SN 14470,NUV,8.250124478858063e-18,1.1227366647300819e-18,2.959744087943155e-19
SDSS-II SN 14478,FUV,-2.2516902758428913e-17,2.5012728069198907e-17,-1.5761831930900241e-18
SDSS-II SN 14478,NUV,1.1286276284871818e-17,1.0177917956414212e-17,7.900393399410273e-19
SDSS-II SN 14480,FUV,-3.128000426206893e-18,1.800295547334216e-17,-2.1896002983448253e-19
SDSS-II SN 14480,NUV,7.257810761911292e-18,1.0674234963952503e-17,5.080467533337904e-19
SDSS-II SN 14498,FUV,5.689395745623855e-18,2.0142526647590248e-17,3.9825770219366987e-19
SDSS-II SN 14498,NUV,5.582195649322166e-18,1.1511003804486334e-17,3.9075369545255166e-19
SDSS-II SN 14500,FUV,2.173303456665496e-18,2.182677356098441e-17,1.5213124196658473e-19
SDSS-II SN 14500,NUV,1.4638611338878536e-17,7.323150705965942e-18,1.101711664243928e-18
SDSS-II SN 14505,FUV,1.3011750299530654e-17,3.183900129404384e-17,9.10822520967146e-19
SDSS-II SN 14505,NUV,1.5691787335064288e-17,6.722484395813372e-18,1.0433933832851252e-18
SDSS-II SN 14523,FUV,1.030463951715226e-16,4.624546394444361e-17,7.213247662006582e-18
SDSS-II SN 14523,NUV,3.261480486571122e-17,1.5704083528929163e-17,2.2830363405997857e-18
SDSS-II SN 14524,FUV,7.192456443322259e-18,7.257071378583997e-18,5.034719510325582e-19
SDSS-II SN 14524,NUV,1.3751387767134147e-17,3.285820370611513e-18,9.625971436993904e-19
SDSS-II SN 14525,FUV,5.629026580293469e-17,3.37903023583624e-17,3.940318606205428e-18
SDSS-II SN 14525,NUV,4.4737952121508106e-17,1.3953692548561028e-17,3.1316566485055677e-18
SDSS-II SN 14531,FUV,5.378914669098695e-18,1.7605594483839973e-17,3.7652402683690867e-19
SDSS-II SN 14531,NUV,1.6472297199395393e-17,1.1007867082980677e-17,1.1530608039576776e-18
SDSS-II SN 14624,FUV,1.8197233636504222e-17,8.983626675879234e-18,1.7193708182389322e-18
SDSS-II SN 14638,FUV,2.561219171987551e-17,6.293431669564823e-17,1.792853420391286e-18
SDSS-II SN 14638,NUV,-2.9356255736866036e-17,9.7080832143208e-18,-2.0549379015806227e-18
SDSS-II SN 14654,FUV,5.660748214549955e-18,2.2769654506125713e-17,3.962523750184969e-19
SDSS-II SN 14654,NUV,5.881859707997241e-18,2.9031616226963857e-18,1.938726463286447e-18
SDSS-II SN 14708,FUV,1.2150362347445715e-17,9.517666334681415e-18,8.505253643212001e-19
SDSS-II SN 14708,NUV,-8.285521960774412e-18,1.487646206520695e-17,-5.799865372542089e-19
SDSS-II SN 14750,FUV,5.650272912317359e-17,2.6711866832013783e-17,3.955191038622152e-18
SDSS-II SN 14750,NUV,9.680102438929691e-18,1.0567353628248635e-17,6.776071707250785e-19
SDSS-II SN 14760,FUV,5.653539666120715e-17,3.7553809462970236e-17,3.957477766284501e-18
SDSS-II SN 14760,NUV,-7.483932886489869e-18,1.1932562185771247e-17,-5.238753020542909e-19
SDSS-II SN 14771,FUV,-2.3262445257197454e-18,2.832094479048269e-17,-1.628371168003822e-19
SDSS-II SN 14771,NUV,1.2286084438222553e-17,3.00552422292842e-18,8.600259106755788e-19
SDSS-II SN 1478,FUV,5.619941864437951e-17,2.818402477533247e-17,3.933959305106566e-18
SDSS-II SN 1478,NUV,4.0412667812632135e-17,1.2803955375955254e-17,2.8288867468842497e-18
SDSS-II SN 14784,FUV,4.378711941252458e-17,8.24072941222356e-18,1.8565264734390624e-18
SDSS-II SN 14784,NUV,3.1914089048825966e-17,8.540104884739655e-18,1.0362075763184143e-18
SDSS-II SN 14786,FUV,-3.5271916254444034e-17,3.9598014233858565e-17,-2.4690341378110824e-18
SDSS-II SN 14786,NUV,6.113107358847619e-18,1.1994562955980715e-17,4.2791751511933337e-19
SDSS-II SN 14809,FUV,2.1168206825205164e-17,2.7909296894125326e-17,1.4817744777643617e-18
SDSS-II SN 14809,NUV,6.9318240083153244e-18,1.5922184986252203e-17,4.852276805820727e-19
SDSS-II SN 14845,FUV,1.1799257088272225e-17,5.361428162819671e-18,8.1072377215831465e-19
SDSS-II SN 14845,NUV,1.2085444074975094e-17,3.67209321662579e-18,5.131865093779158e-19
SDSS-II SN 14858,FUV,3.276051456159265e-17,2.6028748153112468e-17,2.2932360193114856e-18
SDSS-II SN 14858,NUV,-3.738258951016753e-18,4.446407778443872e-18,1.012546221960139e-18
SDSS-II SN 14883,FUV,7.670276753716797e-18,4.923505971717197e-18,5.369193727601758e-19
SDSS-II SN 14883,NUV,1.0492566685511155e-17,4.836848481781982e-18,1.063064063495516e-18
SDSS-II SN 14888,FUV,5.1749891656326875e-18,6.0117773741589725e-18,3.6224924159428816e-19
SDSS-II SN 14888,NUV,3.8037385946482445e-18,2.687466654103252e-19,1.1062662150112172e-18
SDSS-II SN 14900,FUV,9.719236947363942e-18,1.8890507488493793e-17,6.80346586315476e-19
SDSS-II SN 14900,NUV,8.117864132912141e-18,8.069724176020036e-18,5.6825048930385e-19
SDSS-II SN 14907,FUV,-6.589667252241385e-19,1.4809701940270883e-17,-4.61276707656897e-20
SDSS-II SN 14916,FUV,3.522769838071126e-19,1.893128343414645e-17,2.4659388866497882e-20
SDSS-II SN 14916,NUV,6.715034059481696e-19,1.1581506397130882e-18,9.328222303703982e-19
SDSS-II SN 14925,FUV,1.1873431395649616e-17,2.5317083897042442e-17,8.311401976954732e-19
SDSS-II SN 14925,NUV,1.5667392563338904e-17,1.0525529338159663e-17,1.0967174794337233e-18
SDSS-II SN 14951,FUV,3.1378526943702924e-18,7.35232780984499e-18,2.1964968860592047e-19
SDSS-II SN 14951,NUV,2.2377023750643445e-17,1.1332112584096172e-17,1.5663916625450413e-18
SDSS-II SN 14963,FUV,9.454111899163309e-19,4.907739224326283e-18,6.617878329414317e-20
SDSS-II SN 14963,NUV,4.620788961233439e-18,9.780005224247555e-18,3.234552272863408e-19
SDSS-II SN 14972,FUV,5.901968949300366e-17,3.081451470513284e-17,4.131378264510256e-18
SDSS-II SN 14972,NUV,4.2591703295951065e-17,3.1957553212887836e-18,1.358930561678318e-18
SDSS-II SN 15006,FUV,7.775399057153714e-18,1.633261608063406e-17,5.4427793400076e-19
SDSS-II SN 15006,NUV,2.6531068951538158e-17,3.993042884303043e-18,1.1712637995628205e-18
SDSS-II SN 15008,FUV,7.906680012219645e-18,4.126545181484164e-18,1.7605611587140993e-18
SDSS-II SN 15008,NUV,1.2410912178352206e-17,1.9844515953883056e-19,9.905490952034526e-19
SDSS-II SN 15033,FUV,1.0821869048662343e-17,2.3723383119112834e-17,7.575308334063641e-19
SDSS-II SN 15033,NUV,1.3130872264474458e-17,1.0569717780294063e-17,9.19161058513212e-19
SDSS-II SN 15074,FUV,-3.9649242840414436e-17,2.778366237079477e-17,-2.7754469988290108e-18
SDSS-II SN 15074,NUV,6.299506438132717e-18,1.0743130567994287e-17,4.409654506692902e-19
SDSS-II SN 15075,FUV,2.475236920485101e-18,1.860276676714475e-17,1.7326658443395707e-19
SDSS-II SN 15075,NUV,6.874391318789647e-18,2.627900161697588e-18,4.812073923152753e-19
SDSS-II SN 15080,FUV,-1.1614123221475818e-17,2.729000329830539e-17,-8.129886255033073e-19
SDSS-II SN 15080,NUV,8.894459840315746e-18,1.2695097112941844e-17,6.226121888221023e-19
SDSS-II SN 15093,FUV,-1.0583006403457055e-18,7.635139060801086e-18,7.391136351544609e-18
SDSS-II SN 15093,NUV,8.639936815601357e-19,8.25691963145476e-18,6.04795577092095e-20
SDSS-II SN 15101,FUV,4.368855703416031e-17,1.592528273100138e-17,1.92476423056502e-18
SDSS-II SN 15101,NUV,3.2385745300480203e-17,8.200536603932804e-18,9.958450282305826e-19
SDSS-II SN 15103,NUV,1.9131566589104254e-17,3.1870868006351007e-18,1.339209661237298e-18
SDSS-II SN 15108,FUV,3.1204490252854664e-17,5.551411639881904e-18,2.3463381153610427e-18
SDSS-II SN 15108,NUV,2.227561700680851e-17,8.663449350425456e-18,1.2433834558304987e-18
SDSS-II SN 15137,FUV,6.8399171964595795e-18,5.054733924628261e-18,4.787942037521706e-19
SDSS-II SN 15137,NUV,7.91648881819907e-18,9.572527841403152e-18,5.541542172739349e-19
SDSS-II SN 15160,FUV,4.1033216953876296e-17,2.547006099569041e-17,2.872325186771341e-18
SDSS-II SN 15160,NUV,2.2526009725787768e-17,1.2564224195397867e-17,1.576820680805144e-18
SDSS-II SN 15198,FUV,3.4898153280283384e-17,2.6424122097734153e-17,2.442870729619837e-18
SDSS-II SN 15198,NUV,-7.885850937827073e-19,8.773389779543831e-18,-5.520095656478951e-20
SDSS-II SN 15239,FUV,8.421439094689843e-17,3.8927439957276745e-17,5.8950073662828904e-18
SDSS-II SN 15239,NUV,3.763115215188379e-17,1.3796385007691464e-17,2.6341806506318656e-18
SDSS-II SN 15255,FUV,1.2633791056781944e-17,6.297771543869727e-18,1.5747096267619581e-18
SDSS-II SN 15255,NUV,7.681899972524618e-18,3.3321925833313973e-18,9.797598506593803e-19
SDSS-II SN 15272,FUV,8.157752819523895e-18,2.596333548921294e-18,7.59064782387286e-19
SDSS-II SN 15272,NUV,9.6790506745041e-18,2.46456396457458e-18,6.294960957886277e-19
SDSS-II SN 15291,NUV,1.1911876417731059e-17,3.143616487525741e-18,8.338313492411742e-19
SDSS-II SN 15294,FUV,1.8213407625279845e-17,1.6792653573834098e-17,1.2749385337695893e-18
SDSS-II SN 15294,NUV,-4.766900465848286e-18,9.128189495300477e-18,-3.3368303260938e-19
SDSS-II SN 15324,FUV,2.3017422750533698e-17,3.429277770159403e-18,1.1159295624112821e-18
SDSS-II SN 15324,NUV,2.5274673381789736e-17,2.3587995571484266e-18,8.635296414476468e-19
SDSS-II SN 15347,FUV,-1.0124378243428626e-18,2.3961953987615175e-18,1.7495246042593164e-18
SDSS-II SN 15347,NUV,4.8998067963430715e-18,6.721632067576837e-19,6.895368657334797e-19
SDSS-II SN 15353,FUV,2.521125031068054e-17,3.534322105675493e-18,1.5273820908270722e-18
SDSS-II SN 15353,NUV,7.73243493256273e-18,3.1635235355578235e-18,1.0377309948888142e-18
SDSS-II SN 15359,FUV,1.779745403829364e-17,5.444254581676722e-19,1.5308898483543193e-18
SDSS-II SN 15359,NUV,1.437368296757795e-17,5.435658602603232e-18,5.359074699348914e-18
SDSS-II SN 15370,FUV,1.231312234171214e-17,2.1808094551139995e-17,8.619185639198499e-19
SDSS-II SN 15370,NUV,3.077517109981396e-18,1.01293606529161e-17,2.1542619769869774e-19
SDSS-II SN 15401,FUV,7.900901897896147e-18,2.441358360747862e-18,2.2222554143770796e-18
SDSS-II SN 15401,NUV,5.3176850200771135e-18,3.957566835204225e-18,8.017361795743759e-19
SDSS-II SN 15417,FUV,8.318788210178117e-18,1.5064339607881033e-17,5.823151747124683e-19
SDSS-II SN 15417,NUV,1.2287736658565313e-17,1.0285038893956473e-17,8.60141566099572e-19
SDSS-II SN 15418,FUV,8.39045241089527e-18,5.2119761615847464e-18,5.87331668762669e-19
SDSS-II SN 15418,NUV,-1.1266130903317754e-17,1.0388841268981403e-17,-7.886291632322428e-19
SDSS-II SN 15419,FUV,1.7601727500417183e-17,9.190358574618353e-18,2.117019378249489e-18
SDSS-II SN 15419,NUV,-4.068653701061639e-18,3.521301529056038e-18,8.924547801234454e-19
SDSS-II SN 15422,FUV,-1.5750489431015274e-18,1.8214863062375353e-17,-1.1025342601710694e-19
SDSS-II SN 15422,NUV,5.8812762240520746e-18,1.0857153670472743e-17,4.116893356836453e-19
SDSS-II SN 15455,FUV,2.840677359259721e-17,3.572066024356571e-18,2.4635239200116723e-18
SDSS-II SN 15455,NUV,2.7109663193652694e-17,9.944270472386596e-19,8.098492794864638e-19
SDSS-II SN 15467,FUV,1.002430411485245e-16,7.109446504448949e-18,4.33686646935695e-18
SDSS-II SN 15467,NUV,8.906122324854184e-17,8.16859965924625e-19,1.7810911531832646e-18
SDSS-II SN 15470,FUV,1.9406986804193488e-17,1.9242741067831968e-17,2.1591285550543958e-17
SDSS-II SN 15470,NUV,9.961147480363324e-18,4.440628831011359e-18,8.214272107390334e-19
SDSS-II SN 15496,FUV,1.0087695935631743e-18,4.0835521162300985e-18,7.061387154942222e-20
SDSS-II SN 15496,NUV,1.1167846225963996e-17,2.7588334094292853e-18,7.817492358174798e-19
SDSS-II SN 15505,FUV,1.912305852488046e-17,1.874106515478497e-17,1.3386140967416323e-18
SDSS-II SN 15505,NUV,7.154422678679852e-18,2.644359481472818e-18,5.008095875075896e-19
SDSS-II SN 15516,NUV,1.9796800964333174e-17,3.4489497271263677e-18,7.841936365397441e-19
SDSS-II SN 15525,FUV,-9.881602374500972e-19,1.938735977290271e-17,-6.917121662150681e-20
SDSS-II SN 15525,NUV,2.013213977178797e-17,1.057092726939635e-17,1.409249784025158e-18
SDSS-II SN 15526,FUV,3.2078001764609724e-17,4.0673752640524365e-17,2.245460123522681e-18
SDSS-II SN 15526,NUV,1.5138712929027783e-17,1.1796529068506475e-17,1.0597099050319449e-18
SDSS-II SN 15533,FUV,4.163934816042466e-17,2.306942984483116e-17,1.6630270948383414e-17
SDSS-II SN 15533,NUV,1.9183891194219097e-17,1.613707762731555e-17,2.1791457092123834e-17
SDSS-II SN 15549,FUV,5.799198275773551e-18,1.2519980111567128e-17,1.0170540739859082e-17
SDSS-II SN 15549,NUV,8.532326561982615e-18,4.8686217584698364e-18,5.341401798998893e-19
SDSS-II SN 15587,FUV,7.443719937076215e-17,3.9386326044982286e-17,5.210603955953351e-18
SDSS-II SN 15587,NUV,5.246020402954368e-17,1.3924353523369003e-17,3.672214282068058e-18
SDSS-II SN 15603,FUV,1.3680426544096727e-17,2.3929238655262024e-17,9.57629858086771e-19
SDSS-II SN 15603,NUV,7.080593738440855e-18,1.1213674069317494e-18,7.565666097348702e-19
SDSS-II SN 15633,FUV,-1.0084555155054168e-17,5.066458202148958e-18,2.6219197928030772e-18
SDSS-II SN 15633,NUV,-2.493526118610831e-17,6.7588442797409715e-18,1.321806159339105e-18
SDSS-II SN 15655,FUV,8.472443218952976e-18,2.866607282704213e-18,1.54943571884004e-18
SDSS-II SN 15655,NUV,8.562466591876248e-18,5.850885472092096e-18,3.850198747817834e-18
SDSS-II SN 15690,FUV,6.9067401064508305e-18,6.842367836746321e-18,4.816261786258278e-18
SDSS-II SN 15690,NUV,8.265048410709587e-18,4.571241205663278e-18,2.9636434563276104e-18
SDSS-II SN 15697,NUV,6.896409919633558e-18,2.96283464789214e-18,7.280312573185371e-19
SDSS-II SN 15726,FUV,5.766274455406777e-18,5.599806888597103e-18,4.0363921187847444e-19
SDSS-II SN 15726,NUV,1.1061535682480132e-17,9.791651576683229e-19,7.5056226519692e-19
SDSS-II SN 15727,FUV,1.9044932022429536e-16,2.1882386399857678e-17,1.590343690064721e-17
SDSS-II SN 15727,NUV,1.235371095306921e-16,7.29661054854785e-18,5.216415033782515e-18
SDSS-II SN 15730,FUV,-1.7873189596307343e-18,6.408413525874677e-18,-1.251123271741514e-19
SDSS-II SN 15730,NUV,-1.9957981840536437e-18,1.0253752968236696e-17,-1.3970587288375506e-19
SDSS-II SN 15737,FUV,3.8635553124583115e-17,2.7315401672788774e-17,2.7044887187208183e-18
SDSS-II SN 15737,NUV,-6.25710143411323e-18,1.0365694883944517e-17,-4.379971003879262e-19
SDSS-II SN 15748,FUV,6.35091573933745e-18,2.1920163220251563e-17,4.445641017536215e-19
SDSS-II SN 15748,NUV,1.4987046424602787e-17,1.2165596840854884e-17,1.0490932497221953e-18
SDSS-II SN 15751,FUV,3.314241149955922e-17,3.716563779835709e-17,2.319968804969146e-18
SDSS-II SN 15751,NUV,1.0886064380904956e-17,1.102019593788376e-17,7.62024506663347e-19
SDSS-II SN 15755,FUV,2.8501850098054906e-17,2.9078574260945504e-17,1.9951295068638434e-18
SDSS-II SN 15755,NUV,2.997826048402071e-17,1.2683895592969585e-17,2.09847823388145e-18
SDSS-II SN 15761,FUV,1.2443463888492818e-17,4.668590088117777e-18,1.6496820766072394e-18
SDSS-II SN 15761,NUV,3.60734008903122e-18,8.573086352128932e-19,1.0552245427610676e-18
SDSS-II SN 15765,FUV,2.5902670535095328e-17,2.7231542275958277e-17,1.813186937456673e-18
SDSS-II SN 15765,NUV,4.403651850192162e-18,9.752400751259179e-18,3.0825562951345137e-19
SDSS-II SN 15779,FUV,5.3827529403428155e-17,3.2806377706898866e-17,3.767927058239971e-18
SDSS-II SN 15779,NUV,9.812548250509254e-18,5.58255450903995e-18,6.868783775356478e-19
SDSS-II SN 15784,FUV,7.68748224045866e-17,3.964176318298405e-17,5.381237568321062e-18
SDSS-II SN 15784,NUV,3.581327478982737e-17,1.3264086779022985e-17,2.506929235287916e-18
SDSS-II SN 15793,FUV,3.8503004388693465e-18,6.135376984547269e-18,1.8814529356420586e-18
SDSS-II SN 15793,NUV,5.649728622186078e-18,4.372658693113757e-18,9.707808870814186e-19
SDSS-II SN 15805,FUV,2.7563480098597703e-17,1.864007664481551e-17,1.9294436069018395e-18
SDSS-II SN 15805,NUV,3.1027395705865813e-17,6.427738365461372e-19,1.2322788476073529e-18
SDSS-II SN 15806,FUV,4.2339301540319645e-17,2.8356619047776656e-17,2.9637511078223756e-18
SDSS-II SN 15806,NUV,2.46087044215827e-17,6.432580307552076e-18,1.1236083661138273e-18
SDSS-II SN 15814,FUV,1.528406288161313e-17,6.751076029342054e-18,2.1496615192269617e-18
SDSS-II SN 15814,NUV,2.0597000846663504e-17,4.1870378816393984e-18,1.190294900385873e-18
SDSS-II SN 15817,FUV,1.207471089245044e-17,1.479763019062854e-17,1.688053834070671e-17
SDSS-II SN 15817,NUV,-3.3615641304649405e-18,3.4085313533059652e-18,9.02008015753766e-19
SDSS-II SN 15823,NUV,1.9100582367121254e-17,1.0038465754396717e-17,9.988839656181534e-18
