File,SN,Disc. Date,R.A.,Dec.,Category,Total Epochs,Epochs Pre-SN,Epochs Post-SN
SN1999gj-NUV.fits.gz,SN1999gj,1999-11-17,10h29m19.27s,26d06m19.2s,post_disc,2,0,2
SN1999gr-FUV.fits.gz,SN1999gr,1999-12-13,12h09m11.31s,29d16m34.7s,post_disc,2,0,2
SN1999gr-NUV.fits.gz,SN1999gr,1999-12-13,12h09m11.31s,29d16m34.7s,post_disc,3,0,3
SN1999gs-FUV.fits.gz,SN1999gs,1999-12-28,12h50m26.28s,25d28m16.5s,post_disc,2,0,2
SN1999gs-NUV.fits.gz,SN1999gs,1999-12-28,12h50m26.28s,25d28m16.5s,post_disc,4,0,4
SN1999gx-FUV.fits.gz,SN1999gx,1999-09-07,0h34m15.47s,0d04m26.2s,post_disc,6,0,6
SN1999gx-NUV.fits.gz,SN1999gx,1999-09-07,0h34m15.47s,0d04m26.2s,post_disc,6,0,6
SN1999T-FUV.fits.gz,SN1999T,1999-01-14,9h27m01.77s,-5d40m22s,post_disc,2,0,2
SN1999T-NUV.fits.gz,SN1999T,1999-01-14,9h27m01.77s,-5d40m22s,post_disc,2,0,2
SN1999U-FUV.fits.gz,SN1999U,1999-01-14,9h26m42.96s,-5d37m57.8s,post_disc,2,0,2
SN1999U-NUV.fits.gz,SN1999U,1999-01-14,9h26m42.96s,-5d37m57.8s,post_disc,2,0,2
SN1999X-FUV.fits.gz,SN1999X,1999-01-23,8h54m32.23s,36d30m41.1s,post_disc,2,0,2
SN1999X-NUV.fits.gz,SN1999X,1999-01-23,8h54m32.23s,36d30m41.1s,post_disc,4,0,4
SN2000A-FUV.fits.gz,SN2000A,2000-01-01,23h27m58.9s,8d47m02.1s,post_disc,4,0,4
SN2000A-NUV.fits.gz,SN2000A,2000-01-01,23h27m58.9s,8d47m02.1s,post_disc,5,0,5
SN2000al-FUV.fits.gz,SN2000al,2000-03-01,13h11m49.65s,-1d21m19.4s,post_disc,7,0,7
SN2000al-NUV.fits.gz,SN2000al,2000-03-01,13h11m49.65s,-1d21m19.4s,post_disc,9,0,9
SN2000bk-FUV.fits.gz,SN2000bk,2000-04-11,12h33m53.94s,-7d22m42.9s,post_disc,2,0,2
SN2000bk-NUV.fits.gz,SN2000bk,2000-04-11,12h33m53.94s,-7d22m42.9s,post_disc,6,0,6
SN2000bn-FUV.fits.gz,SN2000bn,2000-03-25,9h35m41.15s,4d32m13.3s,post_disc,4,0,4
SN2000bn-NUV.fits.gz,SN2000bn,2000-03-25,9h35m41.15s,4d32m13.3s,post_disc,5,0,5
SN2000ca-NUV.fits.gz,SN2000ca,2000-04-28,13h35m22.98s,-34d09m37s,post_disc,5,0,5
SN2000cf-NUV.fits.gz,SN2000cf,2000-05-08,15h52m56.19s,65d56m12.7s,post_disc,3,0,3
SN2000cj-FUV.fits.gz,SN2000cj,2000-05-14,19h11m27.49s,-57d03m14.1s,post_disc,2,0,2
SN2000cj-NUV.fits.gz,SN2000cj,2000-05-14,19h11m27.49s,-57d03m14.1s,post_disc,2,0,2
SN2000cv-NUV.fits.gz,SN2000cv,2000-07-11,12h15m42.04s,61d53m24.6s,post_disc,4,0,4
SN2000cx-FUV.fits.gz,SN2000cx,2000-07-17,1h24m46.19s,9d30m31.3s,post_disc,4,0,4
SN2000cx-NUV.fits.gz,SN2000cx,2000-07-17,1h24m46.19s,9d30m31.3s,post_disc,5,0,5
SN2000dd-FUV.fits.gz,SN2000dd,2000-08-10,20h35m00.1s,-23d05m55.2s,post_disc,2,0,2
SN2000dd-NUV.fits.gz,SN2000dd,2000-08-10,20h35m00.1s,-23d05m55.2s,post_disc,2,0,2
SN2000df-FUV.fits.gz,SN2000df,2000-08-17,16h14m12.22s,6d09m00.6s,post_disc,2,0,2
SN2000df-NUV.fits.gz,SN2000df,2000-08-17,16h14m12.22s,6d09m00.6s,post_disc,2,0,2
SN2000dk-FUV.fits.gz,SN2000dk,2000-09-18,1h07m23.52s,32d24m23.2s,post_disc,4,0,4
SN2000dk-NUV.fits.gz,SN2000dk,2000-09-18,1h07m23.52s,32d24m23.2s,post_disc,4,0,4
SN2000dm-FUV.fits.gz,SN2000dm,2000-09-24,18h18m58.97s,16d14m53.4s,post_disc,3,0,3
SN2000dm-NUV.fits.gz,SN2000dm,2000-09-24,18h18m58.97s,16d14m53.4s,post_disc,4,0,4
SN2000dp-FUV.fits.gz,SN2000dp,2000-10-02,2h52m44.41s,-14d31m54.7s,post_disc,5,0,5
SN2000dp-NUV.fits.gz,SN2000dp,2000-10-02,2h52m44.41s,-14d31m54.7s,post_disc,5,0,5
SN2000dx-FUV.fits.gz,SN2000dx,2000-10-30,2h18m26.88s,5d39m02s,post_disc,4,0,4
SN2000dx-NUV.fits.gz,SN2000dx,2000-10-30,2h18m26.88s,5d39m02s,post_disc,6,0,6
SN2000dy-FUV.fits.gz,SN2000dy,2000-10-25,23h25m35.93s,-0d22m34s,post_disc,7,0,7
SN2000dy-NUV.fits.gz,SN2000dy,2000-10-25,23h25m35.93s,-0d22m34s,post_disc,16,0,16
SN2000dz-FUV.fits.gz,SN2000dz,2000-10-21,23h30m41.36s,0d18m42.7s,post_disc,78,0,78
SN2000dz-NUV.fits.gz,SN2000dz,2000-10-21,23h30m41.36s,0d18m42.7s,post_disc,98,0,98
SN2000E-NUV.fits.gz,SN2000E,2000-01-26,20h37m13.77s,66d05m50.2s,post_disc,2,0,2
SN2000ec-NUV.fits.gz,SN2000ec,2000-10-21,2h11m32.03s,-4d13m56.1s,post_disc,29,0,29
SN2000ee-FUV.fits.gz,SN2000ee,2000-10-21,2h27m34.53s,1d11m49.4s,post_disc,3,0,3
SN2000ee-NUV.fits.gz,SN2000ee,2000-10-21,2h27m34.53s,1d11m49.4s,post_disc,3,0,3
SN2000ej-NUV.fits.gz,SN2000ej,2000-11-02,21h20m15.66s,-4d52m40.5s,post_disc,2,0,2
SN2000eq-NUV.fits.gz,SN2000eq,2000-11-17,21h03m57.97s,-9d41m31.8s,post_disc,2,0,2
SN2000et-FUV.fits.gz,SN2000et,2000-11-17,8h21m15.21s,1d09m25.3s,post_disc,2,0,2
SN2000et-NUV.fits.gz,SN2000et,2000-11-17,8h21m15.21s,1d09m25.3s,post_disc,2,0,2
SN2000eu-FUV.fits.gz,SN2000eu,2000-11-16,9h00m13s,-5d35m04.2s,post_disc,5,0,5
SN2000eu-NUV.fits.gz,SN2000eu,2000-11-16,9h00m13s,-5d35m04.2s,post_disc,9,0,9
SN2000fo-FUV.fits.gz,SN2000fo,2000-12-21,22h58m25.34s,26d38m26.6s,post_disc,2,0,2
SN2000fo-NUV.fits.gz,SN2000fo,2000-12-21,22h58m25.34s,26d38m26.6s,post_disc,2,0,2
SN2000fq-FUV.fits.gz,SN2000fq,2000-12-21,9h23m37.68s,29d52m26s,post_disc,2,0,2
SN2000fq-NUV.fits.gz,SN2000fq,2000-12-21,9h23m37.68s,29d52m26s,post_disc,13,0,13
SN2000fr-FUV.fits.gz,SN2000fr,2000-04-30,14h01m57.75s,4d43m42.4s,post_disc,11,0,11
SN2000fr-NUV.fits.gz,SN2000fr,2000-04-30,14h01m57.75s,4d43m42.4s,post_disc,12,0,12
SN2000fw-FUV.fits.gz,SN2000fw,2000-03-10,14h30m14.07s,0d30m35.32s,post_disc,4,0,4
SN2000fw-NUV.fits.gz,SN2000fw,2000-03-10,14h30m14.07s,0d30m35.32s,post_disc,4,0,4
SN2000fx-FUV.fits.gz,SN2000fx,2000-12-05,10h18m00.5s,-0d01m58.5s,post_disc,3,0,3
SN2000fx-NUV.fits.gz,SN2000fx,2000-12-05,10h18m00.5s,-0d01m58.5s,post_disc,4,0,4
SN2000fy-FUV.fits.gz,SN2000fy,2000-12-06,8h03m12.63s,47d36m49.5s,post_disc,3,0,3
SN2000fy-NUV.fits.gz,SN2000fy,2000-12-06,8h03m12.63s,47d36m49.5s,post_disc,7,0,7
SN2000fz-FUV.fits.gz,SN2000fz,2000-12-15,1h18m35.862s,14d41m00.5s,post_disc,4,0,4
SN2000fz-NUV.fits.gz,SN2000fz,2000-12-15,1h18m35.862s,14d41m00.5s,post_disc,7,0,7
SN2000ga-FUV.fits.gz,SN2000ga,2000-12-24,2h29m03.783s,-8d24m13.77s,post_disc,5,0,5
SN2000ga-NUV.fits.gz,SN2000ga,2000-12-24,2h29m03.783s,-8d24m13.77s,post_disc,11,0,11
SN2000T-NUV.fits.gz,SN2000T,2000-03-03,12h36m20.35s,-12d28m23.3s,post_disc,2,0,2
SN2000V-NUV.fits.gz,SN2000V,2000-03-06,12h03m28.73s,-5d47m14.7s,post_disc,2,0,2
SN2001al-FUV.fits.gz,SN2001al,2001-03-26,15h44m51.74s,36d07m29s,post_disc,3,0,3
SN2001al-NUV.fits.gz,SN2001al,2001-03-26,15h44m51.74s,36d07m29s,post_disc,4,0,4
SN2001ba-NUV.fits.gz,SN2001ba,2001-04-27,11h38m01.76s,-32d19m51s,post_disc,3,0,3
SN2001bs-FUV.fits.gz,SN2001bs,2001-05-22,15h43m39.37s,67d45m30.3s,post_disc,3,0,3
SN2001bs-NUV.fits.gz,SN2001bs,2001-05-22,15h43m39.37s,67d45m30.3s,post_disc,4,0,4
SN2001C-FUV.fits.gz,SN2001C,2001-01-04,6h59m36.1s,59d31m01.6s,post_disc,2,0,2
SN2001C-NUV.fits.gz,SN2001C,2001-01-04,6h59m36.1s,59d31m01.6s,post_disc,2,0,2
SN2001cg-FUV.fits.gz,SN2001cg,2001-05-28,12h55m40.87s,27d15m03.9s,post_disc,37,0,37
SN2001cg-NUV.fits.gz,SN2001cg,2001-05-28,12h55m40.87s,27d15m03.9s,post_disc,40,0,40
SN2001cj-NUV.fits.gz,SN2001cj,2001-05-30,13h21m44.85s,31d14m48.6s,post_disc,5,0,5
SN2001cq-FUV.fits.gz,SN2001cq,2001-05-19,16h05m18.7s,43d11m42.1s,post_disc,29,0,29
SN2001cq-NUV.fits.gz,SN2001cq,2001-05-19,16h05m18.7s,43d11m42.1s,post_disc,33,0,33
SN2001cr-FUV.fits.gz,SN2001cr,2001-05-20,13h24m22.71s,27d34m33.9s,post_disc,98,0,98
SN2001cr-NUV.fits.gz,SN2001cr,2001-05-20,13h24m22.71s,27d34m33.9s,post_disc,168,0,168
SN2001cs-FUV.fits.gz,SN2001cs,2001-05-20,13h25m17.32s,27d13m24.2s,post_disc,97,0,97
SN2001cs-NUV.fits.gz,SN2001cs,2001-05-20,13h25m17.32s,27d13m24.2s,post_disc,167,0,167
SN2001cu-FUV.fits.gz,SN2001cu,2001-05-20,13h25m32.73s,27d41m34.4s,post_disc,98,0,98
SN2001cu-NUV.fits.gz,SN2001cu,2001-05-20,13h25m32.73s,27d41m34.4s,post_disc,168,0,168
SN2001cv-FUV.fits.gz,SN2001cv,2001-05-20,13h25m34.84s,27d37m02.6s,post_disc,98,0,98
SN2001cv-NUV.fits.gz,SN2001cv,2001-05-20,13h25m34.84s,27d37m02.6s,post_disc,168,0,168
SN2001cw-FUV.fits.gz,SN2001cw,2001-05-20,15h23m06.31s,29d39m31.9s,post_disc,2,0,2
SN2001cw-NUV.fits.gz,SN2001cw,2001-05-20,15h23m06.31s,29d39m31.9s,post_disc,2,0,2
SN2001dd-NUV.fits.gz,SN2001dd,2001-07-13,20h30m54.08s,-0d39m26.9s,post_disc,2,0,2
SN2001dt-NUV.fits.gz,SN2001dt,2001-08-23,23h22m19.17s,50d09m25.3s,post_disc,2,0,2
SN2001E-NUV.fits.gz,SN2001E,2001-01-05,11h49m05s,-9d44m10.9s,post_disc,2,0,2
SN2001ed-FUV.fits.gz,SN2001ed,2001-09-02,1h51m51.08s,6d17m27.4s,post_disc,2,0,2
SN2001ed-NUV.fits.gz,SN2001ed,2001-09-02,1h51m51.08s,6d17m27.4s,post_disc,3,0,3
SN2001ei-FUV.fits.gz,SN2001ei,2001-08-19,23h51m02.95s,27d10m55.6s,post_disc,3,0,3
SN2001ei-NUV.fits.gz,SN2001ei,2001-08-19,23h51m02.95s,27d10m55.6s,post_disc,3,0,3
SN2001en-NUV.fits.gz,SN2001en,2001-09-26,1h25m22.9s,34d01m30.5s,post_disc,2,0,2
SN2001es-FUV.fits.gz,SN2001es,2001-10-07,2h02m08.27s,19d05m27.5s,post_disc,3,0,3
SN2001es-NUV.fits.gz,SN2001es,2001-10-07,2h02m08.27s,19d05m27.5s,post_disc,3,0,3
SN2001fg-NUV.fits.gz,SN2001fg,2001-10-15,21h12m45.23s,-0d52m36.2s,post_disc,4,0,4
SN2001fu-NUV.fits.gz,SN2001fu,2001-11-05,8h52m16.58s,-17d44m29.8s,post_disc,5,0,5
SN2001G-NUV.fits.gz,SN2001G,2001-01-08,9h09m33.18s,50d16m51.3s,post_disc,2,0,2
SN2001gm-FUV.fits.gz,SN2001gm,2001-04-15,14h01m51.18s,5d05m38.5s,post_disc,33,0,33
SN2001gm-NUV.fits.gz,SN2001gm,2001-04-15,14h01m51.18s,5d05m38.5s,post_disc,35,0,35
SN2001gn-FUV.fits.gz,SN2001gn,2001-04-15,14h01m59.9s,5d04m59.6s,post_disc,33,0,33
SN2001gn-NUV.fits.gz,SN2001gn,2001-04-15,14h01m59.9s,5d04m59.6s,post_disc,35,0,35
SN2001go-FUV.fits.gz,SN2001go,2001-04-15,14h02m00.95s,5d00m59.2s,post_disc,33,0,33
SN2001go-NUV.fits.gz,SN2001go,2001-04-15,14h02m00.95s,5d00m59.2s,post_disc,36,0,36
SN2001gr-NUV.fits.gz,SN2001gr,2001-04-18,10h04m23.27s,7d40m48.3s,post_disc,3,0,3
SN2001gt-NUV.fits.gz,SN2001gt,2001-04-18,10h02m39.31s,7d16m33s,post_disc,7,0,7
SN2001gu-NUV.fits.gz,SN2001gu,2001-04-18,10h03m28.61s,7d24m38.9s,post_disc,6,0,6
SN2001gv-FUV.fits.gz,SN2001gv,2001-04-18,10h00m21.18s,6d52m03.8s,post_disc,2,0,2
SN2001gv-NUV.fits.gz,SN2001gv,2001-04-18,10h00m21.18s,6d52m03.8s,post_disc,3,0,3
SN2001gy-FUV.fits.gz,SN2001gy,2001-04-18,13h57m04.54s,4d30m59.8s,post_disc,24,0,24
SN2001gy-NUV.fits.gz,SN2001gy,2001-04-18,13h57m04.54s,4d30m59.8s,post_disc,27,0,27
SN2001ha-NUV.fits.gz,SN2001ha,2001-04-18,10h06m33.5s,7d38m03.2s,post_disc,3,0,3
SN2001hb-FUV.fits.gz,SN2001hb,2001-04-18,13h57m11.96s,4d20m26.9s,post_disc,16,0,16
SN2001hb-NUV.fits.gz,SN2001hb,2001-04-18,13h57m11.96s,4d20m26.9s,post_disc,18,0,18
SN2001hc-FUV.fits.gz,SN2001hc,2001-04-18,9h44m31.52s,8d02m02.8s,post_disc,2,0,2
SN2001hc-NUV.fits.gz,SN2001hc,2001-04-18,9h44m31.52s,8d02m02.8s,post_disc,3,0,3
SN2001ib-FUV.fits.gz,SN2001ib,2001-12-07,22h15m38.72s,37d17m56s,post_disc,2,0,2
SN2001ib-NUV.fits.gz,SN2001ib,2001-12-07,22h15m38.72s,37d17m56s,post_disc,2,0,2
SN2001il-FUV.fits.gz,SN2001il,2001-11-21,2h26m41.35s,-0d57m31.7s,post_disc,3,0,3
SN2001il-NUV.fits.gz,SN2001il,2001-11-21,2h26m41.35s,-0d57m31.7s,post_disc,3,0,3
SN2001io-NUV.fits.gz,SN2001io,2001-12-08,0h45m53.64s,-29d26m11.7s,post_disc,3,0,3
SN2001ip-FUV.fits.gz,SN2001ip,2001-12-08,3h31m13.03s,-27d50m55.5s,post_disc,104,0,104
SN2001ip-NUV.fits.gz,SN2001ip,2001-12-08,3h31m13.03s,-27d50m55.5s,post_disc,220,0,220
SN2001kh-FUV.fits.gz,SN2001kh,2001-10-10,2h25m15.56s,-5d23m20s,post_disc,24,0,24
SN2001kh-NUV.fits.gz,SN2001kh,2001-10-10,2h25m15.56s,-5d23m20s,post_disc,49,0,49
SN2001ki-FUV.fits.gz,SN2001ki,2001-01-01,10h48m58.41s,-0d26m45.2s,post_disc,2,0,2
SN2001ki-NUV.fits.gz,SN2001ki,2001-01-01,10h48m58.41s,-0d26m45.2s,post_disc,6,0,6
SN2001kj-FUV.fits.gz,SN2001kj,2001-01-02,9h22m29.202s,57d54m28.62s,post_disc,2,0,2
SN2001kj-NUV.fits.gz,SN2001kj,2001-01-02,9h22m29.202s,57d54m28.62s,post_disc,2,0,2
SN2001kk-FUV.fits.gz,SN2001kk,2001-01-19,12h47m33.41s,0d05m56.8s,post_disc,2,0,2
SN2001kk-NUV.fits.gz,SN2001kk,2001-01-19,12h47m33.41s,0d05m56.8s,post_disc,4,0,4
SN2001kl-FUV.fits.gz,SN2001kl,2001-01-22,3h08m51.43s,-1d10m24.1s,post_disc,6,0,6
SN2001kl-NUV.fits.gz,SN2001kl,2001-01-22,3h08m51.43s,-1d10m24.1s,post_disc,7,0,7
SN2001km-FUV.fits.gz,SN2001km,2001-02-15,9h11m38.38s,-0d42m53.98s,post_disc,3,0,3
SN2001km-NUV.fits.gz,SN2001km,2001-02-15,9h11m38.38s,-0d42m53.98s,post_disc,4,0,4
SN2001kr-FUV.fits.gz,SN2001kr,2001-03-26,9h59m15.79s,0d58m02.8s,post_disc,22,0,22
SN2001kr-NUV.fits.gz,SN2001kr,2001-03-26,9h59m15.79s,0d58m02.8s,post_disc,43,0,43
SN2001ku-FUV.fits.gz,SN2001ku,2001-06-19,13h39m44.711s,62d23m37.1s,post_disc,2,0,2
SN2001ku-NUV.fits.gz,SN2001ku,2001-06-19,13h39m44.711s,62d23m37.1s,post_disc,3,0,3
SN2001O-FUV.fits.gz,SN2001O,2001-01-23,10h33m36.36s,0d12m01.19s,post_disc,2,0,2
SN2001O-NUV.fits.gz,SN2001O,2001-01-23,10h33m36.36s,0d12m01.19s,post_disc,3,0,3
SN2002am-NUV.fits.gz,SN2002am,2002-01-16,14h02m03.14s,-10d35m23.9s,post_disc,12,0,12
SN2002B-NUV.fits.gz,SN2002B,2002-01-07,5h40m46.06s,-71d51m15.1s,post_disc,12,0,12
SN2002bf-NUV.fits.gz,SN2002bf,2002-02-22,10h15m42.31s,55d40m06.7s,post_disc,2,0,2
SN2002bi-NUV.fits.gz,SN2002bi,2002-02-25,13h32m54.36s,9d31m18s,post_disc,2,0,2
SN2002bk-FUV.fits.gz,SN2002bk,2002-02-09,9h02m26.67s,-9d17m38.7s,post_disc,2,0,2
SN2002bk-NUV.fits.gz,SN2002bk,2002-02-09,9h02m26.67s,-9d17m38.7s,post_disc,2,0,2
SN2002bn-FUV.fits.gz,SN2002bn,2002-03-08,11h32m39.06s,52d56m53.3s,post_disc,3,0,3
SN2002bn-NUV.fits.gz,SN2002bn,2002-03-08,11h32m39.06s,52d56m53.3s,post_disc,5,0,5
SN2002br-NUV.fits.gz,SN2002br,2002-03-09,10h34m08.92s,19d42m20.5s,post_disc,4,0,4
SN2002cd-FUV.fits.gz,SN2002cd,2002-04-08,20h23m34.42s,58d20m47.4s,post_disc,2,0,2
SN2002cd-NUV.fits.gz,SN2002cd,2002-04-08,20h23m34.42s,58d20m47.4s,post_disc,2,0,2
SN2002ci-FUV.fits.gz,SN2002ci,2002-04-19,16h15m37.95s,31d19m17.4s,post_disc,2,0,2
SN2002ci-NUV.fits.gz,SN2002ci,2002-04-19,16h15m37.95s,31d19m17.4s,post_disc,4,0,4
SN2002cr-NUV.fits.gz,SN2002cr,2002-05-01,14h06m37.59s,-5d26m21.9s,post_disc,2,0,2
SN2002cs-NUV.fits.gz,SN2002cs,2002-05-05,18h46m59.96s,45d42m19.7s,post_disc,5,0,5
SN2002df-NUV.fits.gz,SN2002df,2002-06-02,20h45m39.33s,-4d57m04.7s,post_disc,24,0,24
SN2002dj-FUV.fits.gz,SN2002dj,2002-06-12,13h13m00.34s,-19d31m08.7s,post_disc,2,0,2
SN2002dj-NUV.fits.gz,SN2002dj,2002-06-12,13h13m00.34s,-19d31m08.7s,post_disc,5,0,5
SN2002eb-FUV.fits.gz,SN2002eb,2002-07-22,22h19m05.24s,24d35m39.8s,post_disc,4,0,4
SN2002eb-NUV.fits.gz,SN2002eb,2002-07-22,22h19m05.24s,24d35m39.8s,post_disc,4,0,4
SN2002ec-FUV.fits.gz,SN2002ec,2002-07-23,15h19m24.89s,20d53m14s,post_disc,2,0,2
SN2002ec-NUV.fits.gz,SN2002ec,2002-07-23,15h19m24.89s,20d53m14s,post_disc,2,0,2
SN2002ef-FUV.fits.gz,SN2002ef,2002-07-30,23h51m29.54s,-13d22m46.4s,post_disc,2,0,2
SN2002ef-NUV.fits.gz,SN2002ef,2002-07-30,23h51m29.54s,-13d22m46.4s,post_disc,2,0,2
SN2002eq-FUV.fits.gz,SN2002eq,2002-08-08,21h19m00.19s,-16d17m12.7s,post_disc,2,0,2
SN2002eq-NUV.fits.gz,SN2002eq,2002-08-08,21h19m00.19s,-16d17m12.7s,post_disc,2,0,2
SN2002er-FUV.fits.gz,SN2002er,2002-08-23,17h11m29.88s,7d59m44.8s,post_disc,2,0,2
SN2002er-NUV.fits.gz,SN2002er,2002-08-23,17h11m29.88s,7d59m44.8s,post_disc,3,0,3
SN2002ez-FUV.fits.gz,SN2002ez,2002-07-23,22h00m20.93s,-14d00m22.5s,post_disc,2,0,2
SN2002ez-NUV.fits.gz,SN2002ez,2002-07-23,22h00m20.93s,-14d00m22.5s,post_disc,2,0,2
SN2002fa-NUV.fits.gz,SN2002fa,2002-08-24,20h52m21.78s,2d08m41.9s,post_disc,3,0,3
SN2002fc-FUV.fits.gz,SN2002fc,2002-04-09,14h00m23.29s,5d45m41.9s,post_disc,19,0,19
SN2002fc-NUV.fits.gz,SN2002fc,2002-04-09,14h00m23.29s,5d45m41.9s,post_disc,21,0,21
SN2002fd-FUV.fits.gz,SN2002fd,2002-04-09,14h03m54.08s,4d59m49s,post_disc,16,0,16
SN2002fd-NUV.fits.gz,SN2002fd,2002-04-09,14h03m54.08s,4d59m49s,post_disc,18,0,18
SN2002ff-FUV.fits.gz,SN2002ff,2002-04-09,14h03m39.82s,5d46m50.6s,post_disc,18,0,18
SN2002ff-NUV.fits.gz,SN2002ff,2002-04-09,14h03m39.82s,5d46m50.6s,post_disc,21,0,21
SN2002fg-FUV.fits.gz,SN2002fg,2002-05-07,13h24m25.92s,27d44m33.9s,post_disc,98,0,98
SN2002fg-NUV.fits.gz,SN2002fg,2002-05-07,13h24m25.92s,27d44m33.9s,post_disc,168,0,168
SN2002fk-FUV.fits.gz,SN2002fk,2002-09-17,3h22m05.71s,-15d24m03.2s,post_disc,5,0,5
SN2002fk-NUV.fits.gz,SN2002fk,2002-09-17,3h22m05.71s,-15d24m03.2s,post_disc,5,0,5
SN2002fs-FUV.fits.gz,SN2002fs,2002-09-03,22h54m00.88s,14d39m24.5s,post_disc,2,0,2
SN2002fs-NUV.fits.gz,SN2002fs,2002-09-03,22h54m00.88s,14d39m24.5s,post_disc,5,0,5
SN2002ft-NUV.fits.gz,SN2002ft,2002-09-09,23h15m45.82s,-16d55m35.2s,post_disc,2,0,2
SN2002fu-FUV.fits.gz,SN2002fu,2002-09-10,22h09m55.99s,12d05m06.6s,post_disc,2,0,2
SN2002fu-NUV.fits.gz,SN2002fu,2002-09-10,22h09m55.99s,12d05m06.6s,post_disc,5,0,5
SN2002fw-FUV.fits.gz,SN2002fw,2002-09-19,3h32m37.511s,-27d46m46.4s,post_disc,104,0,104
SN2002fw-NUV.fits.gz,SN2002fw,2002-09-19,3h32m37.511s,-27d46m46.4s,post_disc,222,0,222
SN2002fx-FUV.fits.gz,SN2002fx,2002-09-20,3h32m06.8s,-27d44m34.4s,post_disc,104,0,104
SN2002fx-NUV.fits.gz,SN2002fx,2002-09-20,3h32m06.8s,-27d44m34.4s,post_disc,220,0,220
SN2002G-FUV.fits.gz,SN2002G,2002-01-18,13h07m55.26s,34d05m06.5s,post_disc,2,0,2
SN2002G-NUV.fits.gz,SN2002G,2002-01-18,13h07m55.26s,34d05m06.5s,post_disc,2,0,2
SN2002ge-FUV.fits.gz,SN2002ge,2002-10-07,22h54m21.49s,-45d20m26.9s,post_disc,2,0,2
SN2002ge-NUV.fits.gz,SN2002ge,2002-10-07,22h54m21.49s,-45d20m26.9s,post_disc,2,0,2
SN2002gf-NUV.fits.gz,SN2002gf,2002-09-27,20h55m17.88s,-0d04m21.4s,post_disc,9,0,9
SN2002gi-FUV.fits.gz,SN2002gi,2002-05-07,13h57m12.3s,4d33m17s,post_disc,27,0,27
SN2002gi-NUV.fits.gz,SN2002gi,2002-05-07,13h57m12.3s,4d33m17s,post_disc,31,0,31
SN2002gk-NUV.fits.gz,SN2002gk,2002-05-07,15h37m07.5s,9d36m19s,post_disc,2,0,2
SN2002gn-FUV.fits.gz,SN2002gn,2002-10-10,1h56m54.56s,-1d06m49s,post_disc,2,0,2
SN2002gn-NUV.fits.gz,SN2002gn,2002-10-10,1h56m54.56s,-1d06m49s,post_disc,2,0,2
SN2002go-FUV.fits.gz,SN2002go,2002-10-10,2h45m43.16s,-0d37m44.7s,post_disc,2,0,2
SN2002go-NUV.fits.gz,SN2002go,2002-10-10,2h45m43.16s,-0d37m44.7s,post_disc,4,0,4
SN2002gp-FUV.fits.gz,SN2002gp,2002-10-10,1h52m36.76s,-0d13m31.5s,post_disc,4,0,4
SN2002gp-NUV.fits.gz,SN2002gp,2002-10-10,1h52m36.76s,-0d13m31.5s,post_disc,10,0,10
SN2002gr-FUV.fits.gz,SN2002gr,2002-10-10,2h27m13.22s,0d53m57.8s,post_disc,28,0,28
SN2002gr-NUV.fits.gz,SN2002gr,2002-10-10,2h27m13.22s,0d53m57.8s,post_disc,28,0,28
SN2002gs-FUV.fits.gz,SN2002gs,2002-10-10,1h39m56.44s,-0d45m01.2s,post_disc,3,0,3
SN2002gs-NUV.fits.gz,SN2002gs,2002-10-10,1h39m56.44s,-0d45m01.2s,post_disc,3,0,3
SN2002gv-FUV.fits.gz,SN2002gv,2002-10-10,1h52m17.48s,0d12m17.3s,post_disc,4,0,4
SN2002gv-NUV.fits.gz,SN2002gv,2002-10-10,1h52m17.48s,0d12m17.3s,post_disc,8,0,8
SN2002hp-FUV.fits.gz,SN2002hp,2002-11-01,3h32m24.782s,-27d46m18.07s,post_disc,104,0,104
SN2002hp-NUV.fits.gz,SN2002hp,2002-11-01,3h32m24.782s,-27d46m18.07s,post_disc,221,0,221
SN2002I-FUV.fits.gz,SN2002I,2002-01-19,13h22m26.84s,-2d25m04.1s,post_disc,3,0,3
SN2002I-NUV.fits.gz,SN2002I,2002-01-19,13h22m26.84s,-2d25m04.1s,post_disc,3,0,3
SN2002ia-FUV.fits.gz,SN2002ia,2002-10-30,1h45m38.52s,24d08m07.9s,post_disc,3,0,3
SN2002ia-NUV.fits.gz,SN2002ia,2002-10-30,1h45m38.52s,24d08m07.9s,post_disc,3,0,3
SN2002ib-FUV.fits.gz,SN2002ib,2002-10-31,0h54m07.45s,17d33m53.7s,post_disc,2,0,2
SN2002ib-NUV.fits.gz,SN2002ib,2002-10-31,0h54m07.45s,17d33m53.7s,post_disc,2,0,2
SN2002ic-FUV.fits.gz,SN2002ic,2002-11-13,1h30m02.55s,21d53m06.9s,post_disc,3,0,3
SN2002ic-NUV.fits.gz,SN2002ic,2002-11-13,1h30m02.55s,21d53m06.9s,post_disc,6,0,6
SN2002id-FUV.fits.gz,SN2002id,2002-10-29,1h30m02.85s,-0d40m32.4s,post_disc,4,0,4
SN2002id-NUV.fits.gz,SN2002id,2002-10-29,1h30m02.85s,-0d40m32.4s,post_disc,4,0,4
SN2002ie-FUV.fits.gz,SN2002ie,2002-10-29,1h38m53.2s,0d59m05.3s,post_disc,4,0,4
