File,Category,Total Epochs,Epochs Pre-SN,Epochs Post-SN
SDSS-II_SN_20750-FUV.fits.gz,unknown,4,nan,nan
SDSS-II_SN_20750-NUV.fits.gz,unknown,4,nan,nan
SDSS-II_SN_20759-FUV.fits.gz,pre_post_disc,2,1,1
SDSS-II_SN_20759-NUV.fits.gz,pre_post_disc,2,1,1
SDSS-II_SN_2078-FUV.fits.gz,pre_disc,3,3,0
SDSS-II_SN_2078-NUV.fits.gz,pre_disc,4,4,0
SDSS-II_SN_20787-FUV.fits.gz,pre_post_disc,9,nan,nan
SDSS-II_SN_20787-NUV.fits.gz,pre_post_disc,9,nan,nan
SDSS-II_SN_20788-FUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_20788-NUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_2079-FUV.fits.gz,post_disc,3,0,3
SDSS-II_SN_2079-NUV.fits.gz,post_disc,4,0,4
SDSS-II_SN_20805-FUV.fits.gz,pre_disc,5,nan,nan
SDSS-II_SN_20805-NUV.fits.gz,pre_disc,15,nan,nan
SDSS-II_SN_20823-FUV.fits.gz,unknown,7,nan,nan
SDSS-II_SN_20823-NUV.fits.gz,unknown,8,nan,nan
SDSS-II_SN_20825-FUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_20825-NUV.fits.gz,post_disc,5,nan,nan
SDSS-II_SN_20828-FUV.fits.gz,pre_disc,3,nan,nan
SDSS-II_SN_20828-NUV.fits.gz,pre_disc,3,nan,nan
SDSS-II_SN_20830-FUV.fits.gz,pre_post_disc,4,3,1
SDSS-II_SN_20830-NUV.fits.gz,pre_post_disc,4,3,1
SDSS-II_SN_20867-FUV.fits.gz,pre_disc,3,nan,nan
SDSS-II_SN_20867-NUV.fits.gz,pre_disc,3,nan,nan
SDSS-II_SN_20877-FUV.fits.gz,post_disc,6,0,6
SDSS-II_SN_20877-NUV.fits.gz,post_disc,6,0,6
SDSS-II_SN_20891-FUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_20891-NUV.fits.gz,pre_post_disc,4,1,3
SDSS-II_SN_20895-FUV.fits.gz,pre_post_disc,5,2,3
SDSS-II_SN_20895-NUV.fits.gz,pre_post_disc,5,2,3
SDSS-II_SN_20896-FUV.fits.gz,pre_disc,6,nan,nan
SDSS-II_SN_20896-NUV.fits.gz,pre_disc,6,nan,nan
SDSS-II_SN_20916-FUV.fits.gz,pre_disc,6,nan,nan
SDSS-II_SN_20916-NUV.fits.gz,pre_disc,6,nan,nan
SDSS-II_SN_20917-FUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_20917-NUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_20920-FUV.fits.gz,post_disc,2,0,2
SDSS-II_SN_20920-NUV.fits.gz,post_disc,4,0,4
SDSS-II_SN_20921-FUV.fits.gz,pre_disc,5,nan,nan
SDSS-II_SN_20921-NUV.fits.gz,pre_disc,5,nan,nan
SDSS-II_SN_20923-FUV.fits.gz,pre_disc,3,3,0
SDSS-II_SN_20923-NUV.fits.gz,pre_disc,3,3,0
SDSS-II_SN_20932-FUV.fits.gz,pre_post_disc,8,nan,nan
SDSS-II_SN_20932-NUV.fits.gz,pre_post_disc,8,nan,nan
SDSS-II_SN_20936-FUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_20936-NUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_20953-FUV.fits.gz,pre_post_disc,5,3,2
SDSS-II_SN_20953-NUV.fits.gz,pre_post_disc,6,3,3
SDSS-II_SN_20961-FUV.fits.gz,unknown,7,nan,nan
SDSS-II_SN_20961-NUV.fits.gz,unknown,7,nan,nan
SDSS-II_SN_20964-FUV.fits.gz,pre_post_disc,2,nan,nan
SDSS-II_SN_20964-NUV.fits.gz,pre_post_disc,2,nan,nan
SDSS-II_SN_20965-FUV.fits.gz,pre_disc,2,nan,nan
SDSS-II_SN_20965-NUV.fits.gz,pre_disc,2,nan,nan
SDSS-II_SN_20969-FUV.fits.gz,pre_disc,3,nan,nan
SDSS-II_SN_20969-NUV.fits.gz,pre_disc,3,nan,nan
SDSS-II_SN_20971-FUV.fits.gz,pre_post_disc,4,2,2
SDSS-II_SN_20971-NUV.fits.gz,pre_post_disc,10,2,8
SDSS-II_SN_20998-FUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_20998-NUV.fits.gz,pre_post_disc,12,1,11
SDSS-II_SN_21001-FUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_21001-NUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_21013-FUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_21013-NUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_21015-FUV.fits.gz,pre_disc,6,nan,nan
SDSS-II_SN_21015-NUV.fits.gz,pre_disc,6,nan,nan
SDSS-II_SN_21019-FUV.fits.gz,pre_post_disc,28,25,3
SDSS-II_SN_21019-NUV.fits.gz,pre_post_disc,34,31,3
SDSS-II_SN_21023-FUV.fits.gz,pre_post_disc,33,26,7
SDSS-II_SN_21023-NUV.fits.gz,pre_post_disc,40,32,8
SDSS-II_SN_21027-FUV.fits.gz,pre_disc,4,4,0
SDSS-II_SN_21027-NUV.fits.gz,pre_disc,7,7,0
SDSS-II_SN_21060-NUV.fits.gz,unknown,382,nan,nan
SDSS-II_SN_21069-FUV.fits.gz,pre_post_disc,4,2,2
SDSS-II_SN_21069-NUV.fits.gz,pre_post_disc,4,2,2
SDSS-II_SN_21129-FUV.fits.gz,post_disc,3,nan,nan
SDSS-II_SN_21129-NUV.fits.gz,post_disc,3,nan,nan
SDSS-II_SN_21150-FUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_21150-NUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_21152-FUV.fits.gz,pre_post_disc,34,nan,nan
SDSS-II_SN_21152-NUV.fits.gz,pre_post_disc,35,nan,nan
SDSS-II_SN_21161-NUV.fits.gz,pre_post_disc,14,6,8
SDSS-II_SN_21166-NUV.fits.gz,single,1,0,1
SDSS-II_SN_21185-FUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_21185-NUV.fits.gz,pre_disc,6,nan,nan
SDSS-II_SN_21266-FUV.fits.gz,unknown,3,nan,nan
SDSS-II_SN_21266-NUV.fits.gz,unknown,3,nan,nan
SDSS-II_SN_21306-FUV.fits.gz,pre_post_disc,181,nan,nan
SDSS-II_SN_21306-NUV.fits.gz,pre_post_disc,202,nan,nan
SDSS-II_SN_21307-FUV.fits.gz,pre_post_disc,6,2,4
SDSS-II_SN_21307-NUV.fits.gz,pre_post_disc,7,2,5
SDSS-II_SN_21347-FUV.fits.gz,post_disc,5,nan,nan
SDSS-II_SN_21347-NUV.fits.gz,post_disc,5,nan,nan
SDSS-II_SN_21356-NUV.fits.gz,single,1,0,1
SDSS-II_SN_21360-FUV.fits.gz,post_disc,2,0,2
SDSS-II_SN_21360-NUV.fits.gz,post_disc,2,0,2
SDSS-II_SN_21381-FUV.fits.gz,pre_post_disc,3,nan,nan
SDSS-II_SN_21381-NUV.fits.gz,pre_post_disc,3,nan,nan
SDSS-II_SN_21388-FUV.fits.gz,pre_disc,7,nan,nan
SDSS-II_SN_21388-NUV.fits.gz,pre_disc,7,nan,nan
SDSS-II_SN_21389-FUV.fits.gz,post_disc,9,0,9
SDSS-II_SN_21389-NUV.fits.gz,post_disc,9,0,9
SDSS-II_SN_21391-FUV.fits.gz,pre_post_disc,6,1,5
SDSS-II_SN_21391-NUV.fits.gz,pre_post_disc,6,1,5
SDSS-II_SN_21401-FUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_21401-NUV.fits.gz,pre_post_disc,5,nan,nan
SDSS-II_SN_21402-FUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_21402-NUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_21405-FUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_21405-NUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_21406-FUV.fits.gz,unknown,5,nan,nan
SDSS-II_SN_21406-NUV.fits.gz,unknown,7,nan,nan
SDSS-II_SN_21413-FUV.fits.gz,pre_post_disc,5,nan,nan
SDSS-II_SN_21413-NUV.fits.gz,pre_post_disc,5,nan,nan
SDSS-II_SN_21429-FUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_21429-NUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_21457-FUV.fits.gz,unknown,2,nan,nan
SDSS-II_SN_21457-NUV.fits.gz,unknown,2,nan,nan
SDSS-II_SN_2149-FUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_2149-NUV.fits.gz,pre_post_disc,8,nan,nan
SDSS-II_SN_21494-FUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_21494-NUV.fits.gz,pre_post_disc,9,nan,nan
SDSS-II_SN_21534-FUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_21534-NUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_21543-FUV.fits.gz,pre_post_disc,2,nan,nan
SDSS-II_SN_21543-NUV.fits.gz,pre_post_disc,2,nan,nan
SDSS-II_SN_21557-FUV.fits.gz,unknown,6,nan,nan
SDSS-II_SN_21557-NUV.fits.gz,unknown,10,nan,nan
SDSS-II_SN_21577-FUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_21577-NUV.fits.gz,post_disc,10,nan,nan
SDSS-II_SN_21589-FUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_21589-NUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_21594-NUV.fits.gz,single,1,0,1
SDSS-II_SN_2162-FUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_2162-NUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_21661-FUV.fits.gz,unknown,4,nan,nan
SDSS-II_SN_21661-NUV.fits.gz,unknown,6,nan,nan
SDSS-II_SN_21764-FUV.fits.gz,pre_disc,6,nan,nan
SDSS-II_SN_21764-NUV.fits.gz,pre_disc,7,nan,nan
SDSS-II_SN_2181-FUV.fits.gz,post_disc,5,0,5
SDSS-II_SN_2181-NUV.fits.gz,post_disc,5,0,5
SDSS-II_SN_21858-FUV.fits.gz,pre_disc,6,6,0
SDSS-II_SN_21858-NUV.fits.gz,pre_disc,6,6,0
SDSS-II_SN_21872-FUV.fits.gz,pre_post_disc,7,2,5
SDSS-II_SN_21872-NUV.fits.gz,pre_post_disc,7,2,5
SDSS-II_SN_21874-FUV.fits.gz,pre_post_disc,3,nan,nan
SDSS-II_SN_21874-NUV.fits.gz,pre_post_disc,3,nan,nan
SDSS-II_SN_21875-FUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_21875-NUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_21884-FUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_21884-NUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_21885-FUV.fits.gz,post_disc,3,0,3
SDSS-II_SN_21885-NUV.fits.gz,post_disc,5,0,5
SDSS-II_SN_21888-FUV.fits.gz,post_disc,7,nan,nan
SDSS-II_SN_21888-NUV.fits.gz,post_disc,11,nan,nan
SDSS-II_SN_21889-FUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_21889-NUV.fits.gz,pre_post_disc,7,nan,nan
SDSS-II_SN_22006-FUV.fits.gz,pre_post_disc,9,nan,nan
SDSS-II_SN_22006-NUV.fits.gz,pre_post_disc,10,nan,nan
SDSS-II_SN_2235-FUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_2235-NUV.fits.gz,post_disc,5,nan,nan
SDSS-II_SN_2280-FUV.fits.gz,post_disc,4,0,4
SDSS-II_SN_2280-NUV.fits.gz,post_disc,5,0,5
SDSS-II_SN_2290-FUV.fits.gz,pre_disc,6,6,0
SDSS-II_SN_2290-NUV.fits.gz,pre_disc,6,6,0
SDSS-II_SN_2335-FUV.fits.gz,pre_disc,3,nan,nan
SDSS-II_SN_2335-NUV.fits.gz,pre_disc,3,nan,nan
SDSS-II_SN_2342-FUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_2342-NUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_2355-FUV.fits.gz,pre_post_disc,7,1,6
SDSS-II_SN_2355-NUV.fits.gz,pre_post_disc,7,1,6
SDSS-II_SN_2427-FUV.fits.gz,post_disc,8,0,8
SDSS-II_SN_2427-NUV.fits.gz,post_disc,9,0,9
SDSS-II_SN_2532-FUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_2532-NUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_2537-FUV.fits.gz,pre_post_disc,3,nan,nan
SDSS-II_SN_2537-NUV.fits.gz,pre_post_disc,3,nan,nan
SDSS-II_SN_2551-FUV.fits.gz,pre_post_disc,5,nan,nan
SDSS-II_SN_2551-NUV.fits.gz,pre_post_disc,5,nan,nan
SDSS-II_SN_2621-FUV.fits.gz,pre_post_disc,10,3,7
SDSS-II_SN_2621-NUV.fits.gz,pre_post_disc,10,3,7
SDSS-II_SN_2630-FUV.fits.gz,pre_post_disc,14,nan,nan
SDSS-II_SN_2630-NUV.fits.gz,pre_post_disc,14,nan,nan
SDSS-II_SN_2632-FUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_2632-NUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_2639-FUV.fits.gz,pre_post_disc,5,4,1
SDSS-II_SN_2639-NUV.fits.gz,pre_post_disc,5,4,1
SDSS-II_SN_2734-FUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_2734-NUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_2746-FUV.fits.gz,pre_disc,6,nan,nan
SDSS-II_SN_2746-NUV.fits.gz,pre_disc,6,nan,nan
SDSS-II_SN_2766-FUV.fits.gz,post_disc,5,nan,nan
SDSS-II_SN_2766-NUV.fits.gz,post_disc,6,nan,nan
SDSS-II_SN_2784-FUV.fits.gz,pre_post_disc,5,nan,nan
SDSS-II_SN_2784-NUV.fits.gz,pre_post_disc,7,nan,nan
SDSS-II_SN_2799-FUV.fits.gz,pre_post_disc,3,nan,nan
SDSS-II_SN_2799-NUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_2806-FUV.fits.gz,pre_post_disc,4,1,3
SDSS-II_SN_2806-NUV.fits.gz,pre_post_disc,4,1,3
SDSS-II_SN_2808-FUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_2808-NUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_2855-FUV.fits.gz,pre_disc,6,nan,nan
SDSS-II_SN_2855-NUV.fits.gz,pre_disc,6,nan,nan
SDSS-II_SN_2864-FUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_2864-NUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_2912-FUV.fits.gz,pre_disc,4,4,0
SDSS-II_SN_2912-NUV.fits.gz,pre_post_disc,5,4,1
SDSS-II_SN_2926-FUV.fits.gz,post_disc,5,0,5
SDSS-II_SN_2926-NUV.fits.gz,post_disc,5,0,5
SDSS-II_SN_3065-FUV.fits.gz,unknown,4,nan,nan
SDSS-II_SN_3065-NUV.fits.gz,unknown,5,nan,nan
SDSS-II_SN_3068-FUV.fits.gz,pre_disc,5,nan,nan
SDSS-II_SN_3068-NUV.fits.gz,pre_disc,5,nan,nan
SDSS-II_SN_3102-FUV.fits.gz,unknown,2,nan,nan
SDSS-II_SN_3102-NUV.fits.gz,unknown,7,nan,nan
SDSS-II_SN_3150-FUV.fits.gz,post_disc,2,nan,nan
SDSS-II_SN_3150-NUV.fits.gz,post_disc,27,nan,nan
SDSS-II_SN_3172-FUV.fits.gz,single,1,1,0
SDSS-II_SN_3172-NUV.fits.gz,pre_post_disc,2,nan,nan
SDSS-II_SN_3175-FUV.fits.gz,pre_post_disc,5,1,4
SDSS-II_SN_3175-NUV.fits.gz,pre_post_disc,5,1,4
SDSS-II_SN_3195-FUV.fits.gz,pre_disc,6,6,0
SDSS-II_SN_3195-NUV.fits.gz,pre_disc,6,6,0
SDSS-II_SN_3205-FUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_3205-NUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_3206-FUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_3206-NUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_3225-FUV.fits.gz,pre_disc,4,4,0
SDSS-II_SN_3225-NUV.fits.gz,pre_disc,4,4,0
SDSS-II_SN_3341-NUV.fits.gz,single,1,0,1
SDSS-II_SN_3368-FUV.fits.gz,post_disc,5,nan,nan
SDSS-II_SN_3368-NUV.fits.gz,post_disc,6,nan,nan
SDSS-II_SN_3402-FUV.fits.gz,pre_post_disc,10,4,6
SDSS-II_SN_3402-NUV.fits.gz,pre_post_disc,42,4,38
SDSS-II_SN_3421-FUV.fits.gz,pre_post_disc,10,nan,nan
SDSS-II_SN_3421-NUV.fits.gz,pre_post_disc,15,nan,nan
SDSS-II_SN_3426-FUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_3426-NUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_3475-FUV.fits.gz,pre_post_disc,4,1,3
SDSS-II_SN_3475-NUV.fits.gz,pre_post_disc,4,1,3
SDSS-II_SN_3527-FUV.fits.gz,pre_disc,26,nan,nan
SDSS-II_SN_3527-NUV.fits.gz,pre_disc,32,nan,nan
SDSS-II_SN_3535-FUV.fits.gz,pre_disc,8,nan,nan
SDSS-II_SN_3535-NUV.fits.gz,pre_disc,8,nan,nan
SDSS-II_SN_3543-NUV.fits.gz,unknown,14,nan,nan
SDSS-II_SN_3565-FUV.fits.gz,pre_post_disc,11,nan,nan
SDSS-II_SN_3565-NUV.fits.gz,pre_post_disc,11,nan,nan
SDSS-II_SN_3593-FUV.fits.gz,pre_disc,6,nan,nan
SDSS-II_SN_3593-NUV.fits.gz,pre_disc,6,nan,nan
SDSS-II_SN_3780-FUV.fits.gz,pre_disc,30,nan,nan
SDSS-II_SN_3780-NUV.fits.gz,pre_post_disc,31,nan,nan
SDSS-II_SN_3881-FUV.fits.gz,pre_disc,5,nan,nan
SDSS-II_SN_3881-NUV.fits.gz,pre_disc,11,nan,nan
SDSS-II_SN_3889-FUV.fits.gz,unknown,8,nan,nan
SDSS-II_SN_3889-NUV.fits.gz,unknown,8,nan,nan
SDSS-II_SN_3945-FUV.fits.gz,pre_post_disc,3,2,1
SDSS-II_SN_3945-NUV.fits.gz,pre_post_disc,4,3,1
SDSS-II_SN_3994-FUV.fits.gz,unknown,9,nan,nan
SDSS-II_SN_3994-NUV.fits.gz,unknown,9,nan,nan
SDSS-II_SN_4035-FUV.fits.gz,single,1,0,1
SDSS-II_SN_4035-NUV.fits.gz,single,1,0,1
SDSS-II_SN_4048-FUV.fits.gz,pre_disc,32,nan,nan
SDSS-II_SN_4048-NUV.fits.gz,pre_disc,33,nan,nan
SDSS-II_SN_4054-FUV.fits.gz,pre_post_disc,5,1,4
SDSS-II_SN_4054-NUV.fits.gz,pre_post_disc,5,1,4
SDSS-II_SN_4065-FUV.fits.gz,unknown,5,nan,nan
SDSS-II_SN_4065-NUV.fits.gz,unknown,6,nan,nan
SDSS-II_SN_4078-FUV.fits.gz,post_disc,5,nan,nan
SDSS-II_SN_4078-NUV.fits.gz,post_disc,6,nan,nan
SDSS-II_SN_4079-FUV.fits.gz,unknown,8,nan,nan
SDSS-II_SN_4079-NUV.fits.gz,unknown,8,nan,nan
SDSS-II_SN_4104-FUV.fits.gz,pre_disc,5,nan,nan
SDSS-II_SN_4104-NUV.fits.gz,pre_disc,5,nan,nan
SDSS-II_SN_4110-FUV.fits.gz,pre_post_disc,4,3,1
SDSS-II_SN_4110-NUV.fits.gz,pre_post_disc,4,3,1
SDSS-II_SN_4129-FUV.fits.gz,pre_post_disc,2,nan,nan
SDSS-II_SN_4129-NUV.fits.gz,pre_post_disc,2,nan,nan
SDSS-II_SN_4175-FUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_4175-NUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_4181-FUV.fits.gz,pre_post_disc,4,2,2
SDSS-II_SN_4181-NUV.fits.gz,pre_post_disc,4,2,2
SDSS-II_SN_4206-FUV.fits.gz,unknown,4,nan,nan
SDSS-II_SN_4206-NUV.fits.gz,unknown,4,nan,nan
SDSS-II_SN_4211-FUV.fits.gz,pre_post_disc,7,nan,nan
SDSS-II_SN_4211-NUV.fits.gz,pre_post_disc,7,nan,nan
SDSS-II_SN_4229-FUV.fits.gz,pre_disc,27,27,0
SDSS-II_SN_4229-NUV.fits.gz,pre_post_disc,28,27,1
SDSS-II_SN_4236-FUV.fits.gz,pre_post_disc,6,3,3
SDSS-II_SN_4236-NUV.fits.gz,pre_post_disc,6,3,3
SDSS-II_SN_4245-FUV.fits.gz,unknown,7,nan,nan
SDSS-II_SN_4245-NUV.fits.gz,unknown,15,nan,nan
SDSS-II_SN_4307-FUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_4307-NUV.fits.gz,pre_post_disc,7,nan,nan
SDSS-II_SN_4313-FUV.fits.gz,pre_disc,5,nan,nan
SDSS-II_SN_4313-NUV.fits.gz,pre_disc,5,nan,nan
SDSS-II_SN_4360-FUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_4360-NUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_4361-FUV.fits.gz,pre_disc,8,8,0
SDSS-II_SN_4361-NUV.fits.gz,pre_disc,8,8,0
SDSS-II_SN_4417-FUV.fits.gz,post_disc,5,0,5
SDSS-II_SN_4417-NUV.fits.gz,post_disc,5,0,5
SDSS-II_SN_4443-FUV.fits.gz,unknown,8,nan,nan
SDSS-II_SN_4443-NUV.fits.gz,unknown,9,nan,nan
SDSS-II_SN_4450-FUV.fits.gz,post_disc,4,0,4
SDSS-II_SN_4450-NUV.fits.gz,post_disc,4,0,4
SDSS-II_SN_4455-FUV.fits.gz,pre_post_disc,5,1,4
SDSS-II_SN_4455-NUV.fits.gz,pre_post_disc,5,1,4
SDSS-II_SN_4539-FUV.fits.gz,pre_disc,3,3,0
SDSS-II_SN_4539-NUV.fits.gz,pre_disc,3,3,0
SDSS-II_SN_4557-FUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_4557-NUV.fits.gz,pre_post_disc,14,nan,nan
SDSS-II_SN_4558-FUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_4558-NUV.fits.gz,pre_disc,7,nan,nan
SDSS-II_SN_4612-FUV.fits.gz,pre_post_disc,7,5,2
SDSS-II_SN_4612-NUV.fits.gz,pre_post_disc,15,5,10
SDSS-II_SN_4639-FUV.fits.gz,pre_post_disc,4,2,2
SDSS-II_SN_4639-NUV.fits.gz,pre_post_disc,4,2,2
SDSS-II_SN_4669-FUV.fits.gz,pre_disc,5,5,0
SDSS-II_SN_4669-NUV.fits.gz,pre_disc,6,6,0
SDSS-II_SN_4676-FUV.fits.gz,pre_disc,7,nan,nan
SDSS-II_SN_4676-NUV.fits.gz,pre_disc,7,nan,nan
SDSS-II_SN_4682-FUV.fits.gz,pre_post_disc,3,nan,nan
SDSS-II_SN_4682-NUV.fits.gz,pre_post_disc,3,nan,nan
SDSS-II_SN_4690-FUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_4690-NUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_4757-FUV.fits.gz,pre_post_disc,3,2,1
SDSS-II_SN_4757-NUV.fits.gz,pre_post_disc,3,2,1
SDSS-II_SN_4779-FUV.fits.gz,post_disc,6,0,6
SDSS-II_SN_4779-NUV.fits.gz,post_disc,10,0,10
SDSS-II_SN_4808-FUV.fits.gz,pre_post_disc,2,1,1
SDSS-II_SN_4808-NUV.fits.gz,pre_post_disc,2,1,1
SDSS-II_SN_4857-FUV.fits.gz,post_disc,6,0,6
SDSS-II_SN_4857-NUV.fits.gz,post_disc,6,0,6
SDSS-II_SN_4906-NUV.fits.gz,pre_disc,2,2,0
SDSS-II_SN_4914-FUV.fits.gz,post_disc,6,0,6
SDSS-II_SN_4914-NUV.fits.gz,post_disc,7,0,7
SDSS-II_SN_4969-FUV.fits.gz,pre_post_disc,10,6,4
SDSS-II_SN_4969-NUV.fits.gz,pre_post_disc,12,8,4
SDSS-II_SN_4978-FUV.fits.gz,pre_post_disc,6,3,3
SDSS-II_SN_4978-NUV.fits.gz,pre_post_disc,12,3,9
SDSS-II_SN_5021-FUV.fits.gz,post_disc,2,0,2
SDSS-II_SN_5021-NUV.fits.gz,post_disc,4,0,4
SDSS-II_SN_5142-NUV.fits.gz,single,1,0,1
SDSS-II_SN_5178-FUV.fits.gz,pre_post_disc,3,nan,nan
SDSS-II_SN_5178-NUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_5197-FUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_5197-NUV.fits.gz,pre_post_disc,3,1,2
SDSS-II_SN_5199-FUV.fits.gz,pre_post_disc,4,3,1
SDSS-II_SN_5199-NUV.fits.gz,pre_post_disc,4,3,1
SDSS-II_SN_5209-FUV.fits.gz,post_disc,9,0,9
SDSS-II_SN_5209-NUV.fits.gz,post_disc,9,0,9
SDSS-II_SN_5230-FUV.fits.gz,pre_post_disc,86,nan,nan
SDSS-II_SN_5230-NUV.fits.gz,pre_post_disc,127,nan,nan
SDSS-II_SN_5235-NUV.fits.gz,single,1,0,1
SDSS-II_SN_5247-FUV.fits.gz,pre_post_disc,5,2,3
SDSS-II_SN_5247-NUV.fits.gz,pre_post_disc,5,2,3
SDSS-II_SN_5292-FUV.fits.gz,pre_post_disc,4,1,3
SDSS-II_SN_5292-NUV.fits.gz,pre_post_disc,4,1,3
SDSS-II_SN_5311-FUV.fits.gz,post_disc,2,nan,nan
SDSS-II_SN_5311-NUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_5363-FUV.fits.gz,post_disc,2,nan,nan
SDSS-II_SN_5363-NUV.fits.gz,post_disc,2,nan,nan
SDSS-II_SN_5378-FUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_5378-NUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_5407-FUV.fits.gz,single,1,0,1
SDSS-II_SN_5407-NUV.fits.gz,single,1,0,1
SDSS-II_SN_5468-FUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_5468-NUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_5473-FUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_5473-NUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_5486-FUV.fits.gz,pre_post_disc,10,nan,nan
SDSS-II_SN_5486-NUV.fits.gz,pre_post_disc,46,nan,nan
SDSS-II_SN_5487-FUV.fits.gz,pre_post_disc,12,2,10
SDSS-II_SN_5487-NUV.fits.gz,pre_post_disc,80,2,78
SDSS-II_SN_5524-FUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_5524-NUV.fits.gz,pre_disc,8,nan,nan
SDSS-II_SN_5590-FUV.fits.gz,post_disc,7,0,7
SDSS-II_SN_5590-NUV.fits.gz,post_disc,7,0,7
SDSS-II_SN_5595-NUV.fits.gz,unknown,15,nan,nan
SDSS-II_SN_5597-NUV.fits.gz,pre_post_disc,9,7,2
SDSS-II_SN_5641-FUV.fits.gz,post_disc,5,nan,nan
