Name,Disc. Date,mmax,Host Name,R.A.,Dec.,z,Type,Phot.,Spec.,Radio,X-ray,NUVexpt,FUVexpt
SDSS-II SN 14961,2006/10/04,22.14,SDSS J10340.66+005552.6,"01:03:40.66,01:03:40.656,01:03:40.68","+00:55:52.7,+00:55:51.49,+00:55:51.712,+00:55:51.506","0.397,0.409",Ia,1.0,,,,2713.0,2713.0
PSc440201,2012/10/05,22.15,,22:15:53.830,-00:12:54.21,0.44006,Ia,20.0,,,,4357.0,3164.0
PSc091739,2010/10/13,22.15,,02:27:58.329,-04:01:29.39,0.37306,Ia,18.0,,,,4362.0,445.0
SN2003fj,2003/06/01,22.15,A141945+5232,"14:19:45.205,14:19:45.19,14:19:45.190,14:19:45.198","+52:32:25.36,+52:32:25.360,+52:32:25.7,+52:32:25.69,+52:32:25.79","0.4627,0.4627",Ia,16.0,1.0,,,4168.0,0.0
PSc530502,2013/07/14,22.15,,16:16:42.665,+54:00:20.60,0.46208,Ia,16.0,,,,22862.0,9290.0
SN2003fp,2003/05/06,22.15,A142053+5236,"14:20:53.532,14:20:53.61,14:20:53.611,14:20:53.618","+52:36:20.25,+52:36:20.7,+52:36:20.250,+52:36:20.70,+52:36:20.79","0.449,0.45,0.449",Ia,14.0,1.0,,,3614.0,0.0
SDSS-II SN 10506,2005/10/26,22.15,,"00:48:06.384,00:48:06.36","+00:30:00.648,+00:30:00.6768,+00:30:00.3996",0.0221,Ia,14.0,,,,3817.0,3817.0
PSc320123,2011/10/02,22.15,,23:25:34.730,+00:28:27.47,0.44196,Ia,13.0,,,,5438.0,4461.0
SDSS-II SN 13834,2006/08/28,22.15,,23:55:01.68,"-00:13:23.1816,-00:13:23.5272",,Ia,12.0,,,,4970.0,4970.0
SDSS-II SN 19484,2007/10/11,22.15,SDSS J20246.21-005427.1,"02:02:46.32,02:02:46.272","-00:54:23.9472,-00:54:24.066",0.267246,Ia,9.0,,,,3555.0,3555.0
PSc570024,2013/10/25,22.15,,03:30:20.511,-27:48:25.41,0.18096,Ia,9.0,,,,1929.0,228.0
SDSS-II SN 15655,2006/10/17,22.15,,22:04:42.48,"+00:47:08.736,+00:47:08.7468,+00:47:08.4156","0.148,0.137",Ia,8.0,,,,5412.0,3533.0
PSc360014,2012/01/26,22.15,,12:21:53.454,+46:12:41.10,0.44728,Ia,5.0,,,,1764.0,119.0
SDSS-II SN 7056,2005/10/21,22.15,SDSS J00923.05+000811.6,"00:09:23.062,00:09:23.059,00:09:23.0664","+00:08:11.893,+00:08:11.818,+00:08:11.404",0.294304,Ia,3.0,,,,3432.0,3432.0
PS1-10aex,2010/08/30,22.156999999999996,,"16:18:28.32,16:18:28.313","+55:14:36.96,+55:14:37.46","0.42,0.34395",Ia,17.0,,,,24254.0,9373.0
PSc190062,2011/07/31,22.16,,22:15:25.461,+00:40:47.77,0.29498,Ia,25.0,,,,3533.0,3533.0
PSc150570,2011/04/21,22.16,,14:13:43.813,+53:41:29.87,0.24406,Ia,23.0,,,,2048.0,1440.0
PSc010024,2010/01/16,22.16,,10:51:06.390,+57:34:37.09,0.41987,Ia,21.0,,,,117.0,117.0
PSc150185,2011/03/30,22.16,,12:23:20.143,+46:14:11.85,0.51999,Ia,21.0,,,,1764.0,119.0
PSc370096,2012/02/22,22.16,,10:01:26.117,+02:32:05.72,0.47338,Ia,21.0,,,,205181.0,153880.0
PSc540242,2013/08/08,22.16,,02:26:24.935,-05:07:58.98,0.40435,Ia,20.0,,,,60050.0,218.0
PSc480184,2013/02/01,22.16,,08:38:56.510,+43:18:50.14,0.3307,Ia,17.0,,,,0.0,0.0
PSc500093,2013/04/01,22.16,,09:57:02.673,+02:34:38.36,0.48079,Ia,16.0,,,,3945.0,3945.0
SDSS-II SN 4612,2005/09/21,22.16,SDSS J05401.70-005013.4,"00:54:01.73,00:54:01.704,00:54:01.656","-00:50:09.8,-00:50:14.0388,-00:50:14.4816",0.394945,Ia,9.0,,,,4915.0,4915.0
SDSS-II SN 20725,2007/11/02,22.16,SDSS J24754.83+000006.0,"02:47:54.829,02:47:54.84,02:47:54.816,02:47:54.792","+00:00:06.50,+00:00:06.5,+00:00:06.56,+00:00:06.26",0.363129,Ia,8.0,,,,0.0,0.0
SDSS-II SN 20757,2007/11/02,22.16,SDSS J25429.17+001317.7,"02:54:29.210,02:54:29.208,02:54:29.184","+00:13:17.43,+00:13:17.425,+00:13:17.4,+00:13:17.018",0.365467,Ia,6.0,,,,0.0,0.0
SDSS-II SN 4078,2005/09/15,22.16,,01:41:15.36,"+00:38:39.606,+00:38:39.325,+00:38:39.127",0.414,Ia,6.0,,,,4797.0,4797.0
SDSS-II SN 4779,2005/09/28,22.16,SDSS J11547.67+001548.6,"01:15:47.736,01:15:47.688","+00:15:48.946,+00:15:48.694",0.53536,Ia,6.0,,,,3534.0,3534.0
SDSS-II SN 6833,2005/10/21,22.16,SDSS J10555.56+000712.5,21:05:55.68,"+00:07:13.12,+00:07:13.012,+00:07:12.738",0.364,Ia,6.0,,,,7716.0,6371.0
SDSS-II SN 14836,2006/09/27,22.16,SDSS J32222.69-001451.9,"03:22:22.608,03:22:22.584","-00:14:52.4112,-00:14:52.6812",,Ia,5.0,,,,2320.0,2320.0
PSc100102,2010/11/03,22.16,,08:40:04.552,+44:01:57.36,0.37081,Ia,5.0,,,,219.0,219.0
SDSS-II SN 20265,2007/10/31,22.16,SDSS J03008.67-000640.4,"00:30:08.614,00:30:08.6136,00:30:08.604,00:30:08.5752","-00:06:41.02,-00:06:41.022,-00:06:41.004,-00:06:41.1912",0.375684,Ia,3.0,,,,3432.0,3432.0
PSc090072,2010/10/06,22.16,,08:42:23.584,+45:25:14.37,0.40316,Ia,3.0,,,,1896.0,1896.0
SDSS-II SN 13066,2006/08/28,22.16,SDSS J30431.19-011505.2,23:04:31.2,"-01:15:05.076,-01:15:05.328",,Ia,1.0,,,,4818.0,4818.0
SDSS-II SN 18389,2007/10/11,22.16,SDSS J21636.02+001346.8,"02:16:35.958,02:16:35.952","+00:13:46.33,+00:13:46.333,+00:13:46.261,+00:13:46.081",0.244902,Ia,1.0,,,,2897.0,219.0
SNLS-04D3gt,2004/05/22,22.17,[AGR2006] J142232.61+523849.3,"14:22:32.591,14:22:32.594,14:22:32.611","+52:38:48.92,+52:38:48.920,+52:38:49.52,+52:38:49.30","0.451,0.451",Ia,35.0,,,,3829.0,0.0
PSc160206,2011/05/24,22.17,,14:08:09.249,+53:13:48.06,0.45042,Ia,17.0,,,,3829.0,0.0
PSc130651,2011/01/29,22.17,,10:48:42.927,+57:26:36.42,0.58101,Ia,15.0,,,,117.0,117.0
PSc450247,2012/11/01,22.17,,23:27:56.057,+00:14:58.16,0.32484,Ia,14.0,,,,4461.0,4461.0
SDSS-II SN 13489,2006/09/16,22.17,,02:38:36.912,"+00:12:40.82,+00:12:40.86,+00:12:40.576","0.561,0.454",Ia,13.0,,,,0.0,0.0
PSc151033,2011/04/27,22.17,,12:23:42.235,+46:36:20.36,0.39385,Ia,13.0,,,,1764.0,119.0
SDSS-II SN 14907,2006/09/27,22.17,,"03:50:35.952,03:50:35.928","-00:40:36.732,-00:40:36.7536,-00:40:36.9804",0.289,Ia,12.0,,,,2320.0,2320.0
SDSS-II SN 21687,2007/11/04,22.17,SDSS J10919.32+005644.1,21:09:19.44,"+00:56:45.967,+00:56:45.845",,Ia,12.0,,,,4815.0,4815.0
PSc070194,2010/07/30,22.17,,16:03:34.996,+55:22:48.35,0.47596,Ia,11.0,,,,0.0,0.0
SDSS-II SN 6883,2005/10/21,22.17,SDSS J11814.17+005259.1,21:18:14.4,"+00:52:58.465,+00:52:58.055",,Ia,10.0,,,,4815.0,4815.0
SDSS-II SN 20964,2007/11/04,22.17,SDSS J05708.44-002318.5,00:57:08.496,"-00:23:18.528,-00:23:18.7548",,Ia,8.0,,,,3245.0,3245.0
SDSS-II SN 8489,2005/10/23,22.17,SDSS J11348.31-004405.5,21:13:48.24,"-00:44:05.154,-00:44:05.334",,Ia,7.0,,,,3452.0,3452.0
SDSS-II SN 8327,2005/10/23,22.17,SDSS J32858.18+004035.7,"03:28:58.176,03:28:58.128","+00:40:35.8,+00:40:35.702,+00:40:35.458",0.54,Ia,5.0,,,,6996.0,5325.0
SDSS-II SN 13494,2006/09/16,22.17,SDSS J33319.29+001205.4,"03:33:19.008,03:33:18.984","+00:12:04.5576,+00:12:04.2984",,Ia,4.0,,,,3507.0,3507.0
SDSS-II SN 16120,2006/10/22,22.17,SDSS J31049.55-001412.0,"03:10:49.584,03:10:49.56","-00:14:11.436,-00:14:11.8068",,Ia,4.0,,,,3460.0,3460.0
PS1-10iy,2010/05/10,22.171,,"14:16:28.707,14:16:28.8,14:16:28.708,14:16:28.720","+54:03:12.82,+54:03:12.6,+54:03:12.81,+54:03:12.71","0.443,0.443",Ia,37.0,,,,16380.0,15772.0
PS1-10bka,2010/11/01,22.179000000000002,,"08:46:43.279,08:46:43.2,08:46:43.280","+44:00:12.56,+44:00:12.6,+44:00:12.57","0.247,0.247",Ia,,,,,219.0,219.0
PSc110431,2010/12/16,22.18,,"08:45:25.506,08:45:25.505,08:45:25.507","+44:03:36.99,+44:03:36.93",0.34258,Ia,34.0,,,,219.0,219.0
PSc080296,2010/08/27,22.18,,02:21:49.682,-03:55:16.97,0.50006,Ia,22.0,,,,4146.0,229.0
SNLS-04D2gb,2004/04/20,22.18,SDSS J100222.66+015339.2,"10:02:22.668,10:02:22.712,10:02:22.676","+01:53:38.98,+01:53:38.980,+01:53:39.16,+01:53:39.34","0.45,0.43,0.43",Ia,18.0,,,,192171.0,134034.0
PS1-10im,2010/04/02,22.18,,"10:50:05.881,10:50:05.883,10:50:05.863","+58:46:38.71,+58:46:38.70,+58:46:38.75",0.51,Ia,16.0,,,,1895.0,1895.0
PSc310555,2011/09/17,22.18,,23:34:07.866,-00:23:28.99,0.44732,Ia,16.0,,,,4461.0,4461.0
PSc170275,2011/06/11,22.18,,14:09:12.807,+52:42:42.54,0.29724,Ia,15.0,,,,3829.0,0.0
PSc510167,2011/05/27,22.18,,14:09:15.464,+53:12:49.79,0.41881,Ia,14.0,,,,3829.0,0.0
SDSS-II SN 14937,2006/09/22,22.18,SDSS J14329.29+002518.4,"01:43:29.304,01:43:29.28","+00:25:18.545,+00:25:18.34",0.479807,Ia,12.0,,,,3273.0,3273.0
SN2006ma,2006/10/13,22.18,A011511-0028,"01:15:11.653,01:15:11.65,01:15:11.657","-00:28:03.12,-00:28:03.1,-00:28:03.151","0.4389,0.4371",Ia,11.0,1.0,,,3631.0,3631.0
PSc390442,2012/05/09,22.18,,16:13:28.262,+54:21:46.16,0.38608,Ia,11.0,,,,612.0,0.0
SDSS-II SN 15008,2006/09/17,22.18,,"02:07:23.592,02:07:23.544","+00:43:40.854,+00:43:40.818,+00:43:40.53","0.493,0.409",Ia,8.0,,,,4899.0,2221.0
SDSS-II SN 18307,2007/09/14,22.18,SDSS J15252.82+005001.9,"01:52:52.872,01:52:52.848","+00:50:01.518,+00:50:01.5108,+00:50:01.158","0.626,0.495",Ia,7.0,,,,4507.0,4234.0
SDSS-II SN 18802,2007/09/22,22.18,,03:25:54.192,"-00:31:36.786,-00:31:36.7716,-00:31:36.8364","0.416,0.353",Ia,7.0,,,,2320.0,2320.0
SDSS-II SN 8912,2005/11/03,22.18,SDSS J05821.78-000939.2,20:58:21.84,"-00:09:38.754,-00:09:38.7,-00:09:38.9124","0.195,0.178",Ia,4.0,,,,116.0,0.0
SDSS-II SN 9962,2005/11/07,22.18,SDSS J32510.20-001829.1,"23:25:10.132,23:25:10.08","-00:18:30.80,-00:18:30.798,-00:18:30.6252,-00:18:30.7656",0.325121,Ia,2.0,,,,4461.0,4461.0
SN2010fr,2010/06/15,22.188000000000002,A141157+5204,"14:11:57.770,14:11:57.6,14:11:57.768,14:11:57.76,14:11:57.763,14:11:57.769","+52:04:18.65,+52:04:18.48,+52:04:18.64,+52:04:18.6,+52:04:18.57","0.45,0.45,0.45",Ia,36.0,,,,2101.0,0.0
PSc530089,2013/06/30,22.19,,14:08:30.355,+53:23:10.69,0.47669,Ia,24.0,,,,3883.0,55.0
SNLS-05D2eb,2005/03/15,22.19,,10:00:14.564,"+02:24:26.78,+02:24:26.780",0.5344,Ia,23.0,1.0,,,269641.0,204423.0
PSc370161,2012/02/27,22.19,,10:52:54.749,+58:52:02.08,0.40919,Ia,23.0,,,,1895.0,1895.0
SN2007ti,2007/10/08,22.19,A021009-0439,"02:10:09.84,02:10:09.837,02:10:09.836","-04:39:49.3,-04:39:49.31,-04:39:49.342","0.4861,0.4865",Ia,21.0,2.0,,,36762.0,154.0
SDSS-II SN 16015,2006/10/21,22.19,,"00:14:52.6776,00:14:52.6752","-00:25:34.0464,-00:25:34.3092",,Ia,19.0,,,,3004.0,3004.0
SN2006ts,2006/12/19,22.19,A021018-0332,"02:10:18.686,02:10:18.69,02:10:18.687","-03:32:26.32,-03:32:26.3,-03:32:26.335","0.5561,0.5569",Ia-91T,18.0,1.0,,,4146.0,229.0
SN2007ty,2007/11/05,22.19,A022834-0823,"02:28:34.38,02:28:34.378,02:28:34.381","-08:23:49.5,-08:23:49.53,-08:23:49.491","0.552,0.5512",Ia,16.0,3.0,,,1843.0,1843.0
PSc300159,2011/07/23,22.19,,23:26:17.935,-00:19:17.34,0.34707,Ia,15.0,,,,4461.0,4461.0
SDSS-II SN 15120,2006/09/19,22.19,SDSS J23446.35-005956.9,"02:34:46.32,02:34:46.296","-00:59:56.4,-00:59:56.4648,-00:59:56.7708",0.534776,Ia,11.0,,,,3563.0,3563.0
PSc080693,2010/09/17,22.19,,23:30:56.547,-00:51:26.61,0.34778,Ia,11.0,,,,5884.0,5543.0
PSc590132,2014/01/06,22.19,,08:46:22.759,+43:10:55.22,,Ia,9.0,,,,0.0,0.0
PSc100142,2010/11/02,22.19,,23:32:12.561,+00:28:58.33,0.41664,Ia,8.0,,,,7666.0,6026.0
PSc460091,2012/11/28,22.19,,08:35:50.404,+44:04:12.28,0.49858,Ia,7.0,,,,219.0,219.0
SN2005mm,2005/11/20,22.19,SDSS J01309.56+010844.6,"00:13:09.55,00:13:09.6,00:13:09.5496,00:13:09.5448,00:13:09.54","+01:08:43.9,+01:08:44,+01:08:43.872,+01:08:43.944,+01:08:43.692",0.382,Ia,6.0,,,,5846.0,5846.0
SDSS-II SN 13731,2006/09/18,22.19,SDSS J12709.65+005844.1,21:27:09.6,"+00:58:44.216,+00:58:43.986",0.458686,Ia,3.0,,,,4815.0,4815.0
SDSS-II SN 16458,2006/10/29,22.19,SDSS J34713.09-001604.3,23:47:13.2,"-00:16:04.332,-00:16:04.7244",0.186372,Ia,1.0,,,,5058.0,5058.0
SDSS-II SN 19165,2007/10/03,22.19,SDSS J14129.83+003247.5,"01:41:29.821,01:41:29.832,01:41:29.808","+00:32:47.61,+00:32:47.605,+00:32:47.594,+00:32:47.198",0.416755,Ia,1.0,,,,3273.0,3273.0
PSc100101,2010/11/02,22.2,,"08:48:33.834,08:48:33.817","+43:59:06.90,+43:59:06.88,+43:59:06.95,+43:59:06.89",0.42941,Ia,32.0,,,,219.0,219.0
PSc310058,2011/08/31,22.2,,23:33:00.080,+00:21:41.04,,Ia,24.0,,,,7882.0,6242.0
SN2007uf,2007/11/11,22.2,A020630-0409,"02:06:30.88,02:06:30.884,02:06:30.881","-04:09:55.0,-04:09:55.03,-04:09:55.047","0.4851,0.4856",Ia,22.0,1.0,,,2034.0,382.0
SNLS-04D4bq,2004/07/14,22.2,[AGR2006] J221449.39-174939.3,"22:14:49.424,22:14:49.391","-17:49:39.34,-17:49:39.340,-17:49:39.37","0.55,0.55,0.55",Ia,21.0,2.0,,,421.0,278.0
PSc540228,2013/08/03,22.2,,22:16:07.157,-01:05:21.43,0.46346,Ia,20.0,,,,6328.0,6328.0
SN2007tz,2007/11/05,22.2,A023007-0843,"02:30:07.15,02:30:07.146,02:30:07.153","-08:43:09.3,-08:43:09.31,-08:43:09.354","0.52,0.5192,0.52",Ia?,14.0,1.0,,,1843.0,1843.0
SDSS-II SN 15093,2006/09/29,22.2,,"02:30:57.624,02:30:57.6","-00:57:39.942,-00:57:40.0104,-00:57:40.2048","0.388,0.334",Ia,8.0,,,,3563.0,3563.0
SDSS-II SN 21451,2007/11/04,22.2,,"01:49:03.096,01:49:03.072","+00:32:43.242,+00:32:43.278,+00:32:42.947","0.518,0.426",Ia,8.0,,,,3394.0,3394.0
PSc480863,2013/02/10,22.2,,09:54:47.423,+02:03:38.40,0.39911,Ia,7.0,,,,3493.0,3493.0
SDSS-II SN 15685,2006/10/11,22.2,SDSS J30923.88+004807.2,23:09:23.76,"+00:48:07.0668,+00:48:07.0524,+00:48:06.5808",0.385981,Ia,5.0,,,,5159.0,3402.0
SDSS-II SN 20336,2007/11/01,22.2,,02:27:58.176,"+01:10:34.428,+01:10:34.032",,Ia,4.0,,,,3343.0,3343.0
SN1996E,1996/02/14,22.2,A101020-1233,"10:10:20.28,10:10:20.280","-12:33:09.2,-12:33:09.22","0.425,0.43,0.43",Ia,1.0,2.0,,,210.0,210.0
SN1996U,1996/03/15,22.2,A115033+1026,"11:50:33.51,11:50:33.509","+10:26:45.4,+10:26:45.38","0.43,0.43,0.43",Ia,1.0,1.0,,,113.0,113.0
SN1999dx,1999/09/08,22.2,A013359+0004,"01:33:59.40,01:33:59.45,01:33:59.450","+00:04:15.3,+00:04:15.31","0.27,0.27",Ia,1.0,,,,3534.0,3534.0
SN2004fr,2004/10/15,22.2,A022843-0854,"02:28:43.77,02:28:43.772","-08:54:24.0,-08:54:24.05,-08:54:24.030",0.2016,Galaxy,1.0,1.0,,,5161.0,5161.0
SN2008dl,2008/05/14,22.2,A151930+4853,15:19:30.37,+48:53:56.8,"0.31,0.31",Ia,1.0,,,,0.0,0.0
SN2009jm,2009/09/12,22.2,A225014+1033,22:50:14.06,+10:33:35.1,"0.29,0.29",Ia,1.0,,,,0.0,0.0
DES14C1eu,2014/08/17,22.2,,03:38:53.58,-27:54:18.1,0.39,Ia,1.0,,,,2165.0,464.0
DES14S2boa,2014/09/14,22.2,,02:44:19.15,-00:27:01.3,0.398,Ia,1.0,,,,3316.0,3316.0
SN2010fd,2010/06/01,22.21,A140714+5359,"14:07:14.923,14:07:14.921,14:07:14.93,14:07:14.931,14:07:14.922","+53:59:51.40,+53:59:51.4,+53:59:51.45","0.52831,0.53,0.53",Ia,35.0,,,,16216.0,15608.0
SN2007ud,2007/11/07,22.21,A023013-0915,"02:30:13.15,02:30:13.148,02:30:13.145","-09:15:39.4,-09:15:39.45,-09:15:39.519","0.582,0.5812,0.582",Ia,24.0,1.0,,,5161.0,5161.0
PS1-12uz,2012/03/11,22.21,,09:56:53.188,"+01:58:40.47,+01:58:40.48",0.47,Ia,23.0,,,,3493.0,3493.0
PS1-13bit,2013/05/04,22.21,,,,,Ia,16.0,,,,,
PSc310141,2011/09/04,22.21,,02:25:13.360,-05:12:53.73,0.49707,Ia,13.0,,,,35669.0,218.0
PSc500274,2013/04/03,22.21,,12:20:17.838,+45:56:19.53,0.43483,Ia,13.0,,,,1705.0,154.0
PSc590062,2013/12/10,22.21,,09:59:20.725,+03:31:52.02,0.40671,Ia,13.0,,,,3585.0,3585.0
SDSS-II SN 10154,2005/10/30,22.21,,02:06:46.008,"+01:15:01.476,+01:15:01.224",,Ia,9.0,,,,3343.0,3343.0
PSc360060,2009/04/20,22.21,,12:24:21.874,+47:12:33.79,0.43736,Ia,8.0,,,,108.0,108.0
SDSS-II SN 9558,2005/10/30,22.21,SDSS J10356.25+002251.5,"01:03:56.388,01:03:56.376,01:03:56.4,01:03:56.352","+00:22:52.82,+00:22:52.799,+00:22:52.23",0.390578,Ia,7.0,,,,2024.0,2024.0
ESSENCEp527,2005/12/27,22.21,,"02:08:10.47,02:08:10.469","-03:32:17.7,-03:32:17.70,-03:32:17.637","0.4351,0.435,0.4341",Ia?,5.0,2.0,,,4146.0,229.0
SDSS-II SN 7835,2005/10/20,22.21,SDSS J00549.95-000450.0,"00:05:49.9776,00:05:49.9656","-00:04:49.9908,-00:04:50.4156",0.156922,Ia,1.0,,,,3284.0,3284.0
SN2007ua,2007/11/07,22.22,A011031+0035,"01:10:31.939,01:10:31.944,01:10:31.95,01:10:31.955","+00:35:49.58,+00:35:49.578,+00:35:49.4,+00:35:49.45,+00:35:49.434","0.5509,0.5514",Ia,16.0,1.0,,,2024.0,2024.0
PSc150059,2011/03/25,22.22,,10:44:48.558,+59:06:49.44,0.3908,Ia,12.0,,,,1900.0,1900.0
SDSS-II SN 6987,2005/10/21,22.22,SDSS J15728.49+000411.3,21:57:28.32,"+00:04:10,+00:04:09.836",0.2943,Ia,11.0,,,,7359.0,5137.0
PS1-12cgy,2012/11/02,22.22,,02:25:08.965,-03:21:12.20,0.40962,Ia,11.0,,,,4146.0,229.0
PSc050298,2010/05/14,22.22,,16:12:38.024,+55:43:14.67,0.52239,Ia,11.0,,,,11051.0,11051.0
PSc170520,2011/06/24,22.22,,16:17:06.398,+55:20:48.98,0.44844,Ia,10.0,,,,24861.0,9980.0
SDSS-II SN 15618,2006/10/02,22.22,SDSS J34817.51-004055.6,"03:48:17.52,03:48:17.496","-00:40:55.6716,-00:40:55.992",,Ia,9.0,,,,2320.0,2320.0
SDSS-II SN 14034,2006/09/18,22.22,,23:03:32.64,"-00:16:56.154,-00:16:56.136,-00:16:56.334",0.437,Ia,6.0,,,,9727.0,9727.0
PSc190151,2011/08/03,22.22,,16:11:54.752,+55:18:56.35,0.21793,Ia,5.0,,,,21648.0,7865.0
SN1994an,1994/10/31,22.22,A224418+0006,"22:44:18.87,22:44:18.869","+00:06:48.7,+00:06:48.71","0.378,0.378",Ia,4.0,,,,3785.0,2583.0
PSc110725,2009/12/27,22.23,,08:41:03.877,+44:29:11.67,,Ia,25.0,,,,1896.0,1896.0
PSc360647,2012/02/20,22.23,,14:14:41.356,+52:24:09.37,0.48292,Ia,18.0,,,,2101.0,0.0
PSc380381,2012/04/21,22.23,,10:55:16.215,+57:10:26.40,0.35564,Ia,17.0,,,,1966.0,265.0
PSc540147,2013/07/28,22.23,,22:18:25.346,+00:49:35.90,0.40619,Ia,17.0,,,,5412.0,3533.0
PSc360136,2012/01/30,22.23,,10:46:00.204,+58:13:25.54,0.38697,Ia,16.0,,,,209.0,209.0
SDSS-II SN 19350,2007/10/08,22.23,,"02:30:52.896,02:30:52.872","+00:13:42.323,+00:13:42.067",,Ia,15.0,,,,0.0,0.0
PSc360735,2012/02/16,22.23,,12:24:39.708,+47:49:27.64,0.42969,Ia,14.0,,,,223.0,223.0
PSc420171,2012/08/08,22.23,,22:17:22.893,-01:02:51.48,0.40755,Ia,14.0,,,,6328.0,6328.0
SN2001jp,2001/12/09,22.23,A084631+4403,"08:46:31.40,08:46:31.399","+44:03:56.6,+44:03:56.59","0.528,0.528",Ia,12.0,,,,219.0,219.0
SDSS-II SN 15725,2006/10/17,22.23,,"23:12:44.886,23:12:44.88","-00:10:40.04,-00:10:40.044,-00:10:40.0008,-00:10:40.2924","0.855,0.893",Ia,12.0,,,,4461.0,4461.0
SDSS-II SN 18038,2007/09/14,22.23,SDSS J12549.04-001315.5,"01:25:49.08,01:25:49.056","-00:13:15.1644,-00:13:15.5928",0.523001,Ia,12.0,,,,3534.0,3534.0
SDSS-II SN 15741,2006/10/03,22.23,,"01:50:41.376,01:50:41.352","-00:06:23.598,-00:06:23.58,-00:06:23.886","0.515,0.423",Ia,10.0,,,,3273.0,3273.0
SDSS-II SN 21764,2007/11/04,22.23,SDSS J12801.59-002359.6,"01:28:01.536,01:28:01.512","-00:24:00.792,-00:24:00.702,-00:24:00.9468","0.554,0.449",Ia,10.0,,,,4388.0,4388.0
PSc150513,2011/04/21,22.23,,16:17:22.091,+54:49:43.55,0.26725,Ia,7.0,,,,21651.0,7865.0
PSc030005,2010/03/17,22.23,,12:25:23.413,+47:29:11.16,0.42016,Ia,6.0,,,,108.0,108.0
SDSS-II SN 16626,2006/11/14,22.23,SDSS J03610.68-004827.1,"00:36:10.7592,00:36:10.7424","-00:48:27.9396,-00:48:28.0908",0.281567,Ia,1.0,,,,7079.0,7079.0
SNLS-06D3dl,2006/04/27,22.24,,14:22:12.577,"+52:38:27.05,+52:38:27.050",0.357,Ia,43.0,,,,3829.0,0.0
SNLS-03D1ax,2003/09/29,22.24,[HSP2005] J022423.32-044314.41,"02:24:23.349,02:24:23.320,02:24:23.338","-04:43:14.79,-04:43:14.790,-04:43:14.41,-04:43:14.28","0.496,0.496",Ia,32.0,1.0,,,35484.0,217.0
PSc180213,2011/07/04,22.24,,16:08:52.468,+54:25:28.48,0.51968,Ia,24.0,,,,0.0,0.0
PSc300225,2011/08/10,22.24,,23:33:17.658,-00:06:59.50,0.50841,Ia,17.0,,,,4461.0,4461.0
PSc370473,2012/03/14,22.24,,10:52:21.320,+57:16:23.34,0.59144,Ia,17.0,,,,117.0,117.0
PSc210091,2011/10/02,22.24,,22:14:10.983,+00:57:14.50,0.47226,Ia,16.0,,,,8880.0,7001.0
PSc130684,2011/01/29,22.24,,10:40:00.965,+58:37:26.40,0.41363,Ia,10.0,,,,1895.0,1895.0
PSc480427,2013/02/03,22.24,,12:26:21.785,+46:42:40.95,,Ia,10.0,,,,1764.0,119.0
SDSS-II SN 15768,2006/10/13,22.24,,03:41:02.592,"+00:21:00.576,+00:21:00.612,+00:21:00.3852","0.378,0.326",Ia,7.0,,,,3507.0,3507.0
SDSS-II SN 15006,2006/10/03,22.24,SDSS J14610.71+004001.3,"01:46:10.73,01:46:10.632","+00:40:01.4,+00:39:59.306,+00:39:59.054",0.47979,Ia,6.0,,,,3886.0,3886.0
SDSS-II SN 15053,2006/09/29,22.24,SDSS J32451.79-000922.5,"03:24:51.792,03:24:51.768","-00:09:22.7448,-00:09:22.95",,Ia,4.0,,,,3549.0,3549.0
SDSS-II SN 15088,2006/09/17,22.24,SDSS J13607.16-005415.2,"01:36:07.152,01:36:07.128","-00:54:15.1596,-00:54:15.4368",,Ia,3.0,,,,1867.0,1867.0
SDSS-II SN 14126,2006/09/16,22.24,SDSS J33210.18-004016.3,"03:32:10.176,03:32:10.152","-00:40:16.5288,-00:40:16.7052",,Ia,1.0,,,,4168.0,4168.0
PS1-10kv,2010/06/06,22.241999999999997,,"14:10:39.353,14:10:39.36,14:10:39.348,14:10:39.352","+53:59:22.76,+53:59:22.2,+53:59:22.79","0.53,0.53",Ia,27.0,,,,16380.0,15772.0
SN2006tg,2006/11/28,22.25,A020414-0440,"02:04:14.171,02:04:14.17,02:04:14.168","-04:40:18.67,-04:40:18.7,-04:40:18.623","0.5131,0.5138",Ia,20.0,1.0,,,1790.0,154.0
SN2007uu,2007/12/09,22.25,A011401+0053,"01:14:01.02,01:14:01.018,01:14:01.011","+00:53:47.5,+00:53:47.53,+00:53:47.598","0.53,0.5289,0.53",Ia,20.0,1.0,,,2698.0,2698.0
PSc150186,2011/03/31,22.25,,12:25:18.697,+46:07:24.43,0.45375,Ia,20.0,,,,1778.0,133.0
PSc070054,2010/08/03,22.25,,16:11:45.287,+55:17:56.99,0.44679,Ia,16.0,,,,21651.0,7865.0
PSc150226,2010/02/12,22.25,,10:50:15.133,+57:22:15.11,0.38067,Ia,16.0,,,,117.0,117.0
SNLS-04D1ag,2004/01/17,22.25,[AGR2006] J022441.12-041719.6,"02:24:41.097,02:24:41.108,02:24:41.125","-04:17:19.50,-04:17:19.500,-04:17:19.69,-04:17:19.66","0.557,0.557",Ia,14.0,1.0,,,35484.0,217.0
PSc070200,2010/07/30,22.25,,02:26:38.462,-03:36:57.83,0.43624,Ia,14.0,,,,4146.0,229.0
