name,objname,ra,dec,z,z_err,v_helio,v_helio_err,h_dist,h_dist_err,z_indep_dist,type,morph,a_v,a_k,posn_ref,z_ref,sep,offset,host,galex_ra,galex_dec,morph_ref
SN2006qw,WISEA J030846.69+185623.7,03h08m46.54s,+18d56m23.5s,0.03,,8993.775,,125.72,8.8,,G,,0.38799999999999996,0.043,20032MASX.C.......:,2006IAUC.8784A...1G,0.091,3.540393362,A030846+1856,3h08m46.88s,18d56m26s,
SN2008ae,IC 0577,09h56m03.969s,+10d29m55.87s,0.03,0.0001,8994.374585,29.37966500000001,133.26,9.34,,G,S?,0.076,0.008,2007SDSS6.C...0000:,2005SDSS4.C...0000:,0.195,7.4184644529999995,IC 577,9h56m03.2s,10d29m58.8s,1991RC3.9.C...0000d
SN2003dw,UGC 10548,16h45m52.58s,+59d37m19.3s,0.03003,0.00011,9003.068568,32.977175,128.36,9.0,,G,SBb,0.049,0.005,20032MASX.C.......:,1995ApJS..100...69F,0.364,18.11115305,MCG +10-24-51,16h45m51.1s,59d37m38s,1991RC3.9.C...0000d
SN2010dl,IC 1391,21h35m00.398s,-00d30m41.17s,0.03003,0.00015,9003.967945,44.968875,123.84,8.7,2.0,G,-5,0.105,0.012,2007SDSS6.C...0000:,20096dF...C...0000J,0.18100000000000002,6.7656225910000005,IC 1391,21h35m00.97s,-0d30m47.8s,2010ApJS..186..427N
SN1991bf,ESO 471- G 030,23h52m16.25s,-29d26m51.8s,0.03009,2.9999999999999997e-05,9021.056118,8.094397,124.68,8.73,4.0,G,SO,0.046,0.005,20032MASX.C.......:,1999AJ....118.1468D,0.428,16.57236105,MCG -05-56-027,23h52m15.36s,-29d26m28.9s,1982ESOU..C...0000L
SN2000ej,IC 1371,21h20m15.650s,-04d52m35.55s,0.03036,5.9999999999999995e-05,9102.000093,17.088173,125.45,8.79,,G,S0^- pec:,0.18,0.02,1987AJ.....94..501K,1999A&AS..140..327M,0.08199999999999999,3.123952033,IC 1371,21h20m15.66s,-4d52m40.5s,1991RC3.9.C...0000d
SN2000dx,UGC 01775,02h18m26.359s,+05d39m13.81s,0.03038,2.9999999999999997e-05,9107.995942,9.893153,126.45,8.86,,G,S?,0.107,0.012,1987AJ.....94..501K,1996ApJ...460..686C,0.23600000000000002,8.93917699,UGC 1775,2h18m26.88s,5d39m02s,1991RC3.9.C...0000d
SN1990O,CGCG 111-016,17h15m34.377s,+16d19m29.48s,0.030660000000000007,0.0001,9192.83722,29.079873,131.07,9.18,25.0,G,,0.26,0.028999999999999998,1987AJ.....94..501K,1996AJ....112.1803M,0.375,14.92961855,MCG +03-44-03,17h15m35.92s,16d19m25.8s,
SNF20080322-003,WISEA J170421.44+361530.0,17h04m21.448s,+36d15m29.96s,0.03073,9e-05,9213.223109999999,25.482363,131.38,9.2,,G,,0.07,0.008,2007SDSS6.C...0000:,2004SDSS2.C...0000:,0.002,0.087837221,,17h04m21.445s,36d15m29.83s,
SN2002hd,MCG -01-23-008,08h54m04.683s,-07d10m59.55s,0.03084,0.00011,9244.101738,32.077798,136.44,9.57,10.0,G,SA0^0:,0.10400000000000001,0.011000000000000001,1987AJ.....94..501K,2012ApJS..199...26H,0.005,0.17375206199999998,MCG -01-23-08,8h54m04.69s,-7d10m59.8s,1991RC3.9.C...0000d
SN2007R,UGC 04008 NED01,07h46m37.706s,+44d47m25.88s,0.03088,0.00011999999999999999,9257.5924,35.9751,134.13,9.4,9.0,G,2,0.128,0.013999999999999999,2007SDSS6.C...0000:,1988PASP..100.1423M,0.071,2.9582615889999997,UGC 4008,7h46m37.53s,44d47m22.1s,2010ApJS..186..427N
SN2006rz,WISEA J034606.89+002325.3,03h46m06.870s,+00d23m25.10s,0.03092,8e-05,9270.78327,23.084022,130.51,9.14,,G,,0.41700000000000004,0.046,2005SDSS4.C...0000:,2005SDSS4.C...0000:,0.04,1.5502163580000001,A034607+0023,3h46m06.78s,0d23m23.1s,
SN2007ux,2MASX J10091969+1459268,10h09m19.692s,+14d59m27.38s,0.03092,9e-05,9268.085138,26.981325,137.13,9.61,4.0,G,,0.12300000000000001,0.013999999999999999,2007SDSS6.C...0000:,2004ApJ...607..202M,0.114,4.4528046439999995,2MASX J10091969+1459268,10h09m19.98s,14d59m32.8s,
SN2006az,NGC 4172,12h12m14.888s,+56d10m39.18s,0.03094,0.00016999999999999999,9274.080987000001,50.065348,134.78,9.46,11.0,G,S?,0.038,0.004,2007SDSS6.C...0000:,1991RC3.9.C...0000d,0.114,4.7047203060000005,NGC 4172,12h12m14.68s,56d10m45.8s,1991RC3.9.C...0000d
SN2004ef,UGC 12158,22h42m10.51s,+19d59m49.1s,0.03098,2e-05,9289.070612000001,5.096472,127.58,8.94,12.0,G,Sb,0.151,0.017,20032MASX.C.......:,2004AJ....128.2080O,0.006,0.23308925100000005,UGC 12158,22h42m10.533s,19d59m48.99s,1991RC3.9.C...0000d
SN2005cg,SDSS-II SN 02109,21h10m50.470s,+00d12m07.00s,0.0313,0.001,9383.50525,299.7925,129.51,10.03,,G,,0.32,0.035,2005IAUC.8537B...1R,2006ApJ...636..400Q,0.013999999999999999,0.552791485,A211050+0012,21h10m50.42s,0d12m07.4s,
SN1991aj,WISEA J162944.74+414642.9,16h29m44.760s,+41d46m42.70s,0.03141,7e-05,9415.88284,21.285267,134.8,9.44,,PofG,,0.027999999999999997,0.003,2004SDSS2.C...0000:,2004SDSS2.C...0000:,0.018000000000000002,0.7645786990000001,MCG +07-34-84,16h29m44.81s,41d46m43.6s,
SN2006te,CGCG 207-042,08h11m43.480s,+41d33m17.90s,0.03159,9e-05,9471.04466,26.681532,137.65,9.64,10.0,G,,0.124,0.013999999999999999,2004SDSS2.C...0000:,2004SDSS2.C...0000:,0.09300000000000001,4.87803664,CGCG 207-042,8h11m42.99s,41d33m16.8s,
SN2004H,IC 0708,11h33m59.223s,+49d03m43.42s,0.03168,5.9999999999999995e-05,9497.126608,16.78838,138.62,9.71,7.0,G,E,0.054000000000000006,0.006,1995A&A...300..359S,2000MNRAS.313..469S,0.10300000000000001,5.768829246,IC 708,11h33m59.77s,49d03m46.5s,1991RC3.9.C...0000d
SN2001fg,SDSS J211245.22-005236.2,21h12m45.224s,-00d52m36.26s,0.03178,,9526.206479999999,,131.54,9.21,,G,,0.166,0.018000000000000002,2007SDSS6.C...0000:,2011ApJ...735..125S,0.002,0.071424121,SDSS J211245.44-005232.2,21h12m45.23s,-0d52m36.2s,
SN1999cc,SDSS J160241.56+372146.3,16h02m41.568s,+37d21m46.32s,0.031869999999999996,1e-05,9554.686767000001,3.897302,137.35,9.61,,G,,0.063,0.006999999999999999,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.21899999999999997,9.130280304,NGC 6038,16h02m42.03s,37d21m34.4s,
SN2006en,ARK 577,23h10m04.69s,+30d13m27.6s,0.031939999999999996,2.9999999999999997e-05,9575.072658,9.893153,131.92,9.24,9.0,G,high-surface-brightness galaxy,0.17600000000000002,0.019,20032MASX.C.......:,1991RC3.9.C...0000d,0.1,4.3901974710000005,MCG +05-54-41,23h10m05.06s,30d13m24s,1975SoByu..47....3A
SN2004gc,ARP 327 NED04,05h21m49.79s,+06d40m37.3s,0.03209,0.00013000000000000002,9620.041532,39.872402,137.58,9.65,5.0,G,SA0^-:,0.565,0.062,20032MASX.C.......:,1992ApJ...399..353H,0.071,2.82492735,ARP 327,5h21m49.94s,6d40m33.71s,1991RC3.9.C...0000d
SN2004L,CGCG 094-058,10h27m03.952s,+16d01m04.59s,0.03235,9e-05,9697.088205,26.081948,143.31,10.04,11.0,G,,0.087,0.01,2007SDSS6.C...0000:,2011AJ....142..170H,0.059000000000000004,2.419867695,MCG +03-27-38,10h27m04.11s,16d01m07.3s,
SN1998cs,UGC 10432,16h30m39.210s,+41d12m38.40s,0.032560000000000006,0.00014,9762.143178,42.870328,139.75,9.8,2.0,G,Sb,0.032,0.004,2004SDSS2.C...0000:,1990ApJS...74....1Z,0.267,10.82484147,UGC 10432,16h30m39.22s,41d12m54.4s,1991RC3.9.C...0000d
SN1990ab,WISEA J215403.67-400406.0,21h54m03.67s,-40d04m06.3s,0.03283,0.00027,9841.887982,80.943975,137.22,9.68,,G,E,0.057999999999999996,0.006,20032MASX.C.......:,2000MNRAS.317...55S,0.166,7.092623707,A215403-4004,21h54m03.98s,-40d04m15.6s,1996MNRAS.278.1025L
SN2003ae,WISEA J092822.59+272640.6,09h28m22.588s,+27d26m40.78s,0.03286,8e-05,9850.282172,24.882776999999997,144.62,10.13,3.0,G,,0.067,0.006999999999999999,2007SDSS6.C...0000:,2006SDSS5.C...0000:,0.003,0.134487371,2MASX J09282257+2726402,9h28m22.6s,27d26m40.7s,
SN2009eu,NGC 6166 NED02,16h28m38.970s,+39d33m03.00s,0.03286,0.00033,9849.98238,100.13069499999999,141.07,9.98,,G,,0.031,0.003,2007NEDR....1H...1C,1961AJ.....66..558M,0.446,23.052603,NGC 6166,16h28m41.13s,39d33m12.5s,
SN2006cc,SDSS J160955.45+430744.8,16h09m55.452s,+43d07m44.89s,0.03288,1e-05,9857.1774,3.5975099999999998,141.4,9.9,,G,,0.04,0.004,2016SDSSD.C...0000:,2016SDSSD.C...0000:,0.244,12.17205186,UGC 10244,16h09m56.44s,43d07m35s,
SN2008af,MSPM 00514,14h59m27s,+16d38.7m,0.033260000000000005,,9971.09855,,145.02,10.15,,GClstr,,0.092,0.01,2012MNRAS.422...25S,2012MNRAS.422...25S,0.539,26.08117552,UGC 9640,14h59m28.5s,16d39m12.3s,
SN2003kh,UGC 11491,19h52m18.92s,+58d58m39.5s,0.0334,,10013.0695,,140.75,9.85,,G,Scd:,0.287,0.032,20032MASX.C.......:,2003IAUC.8246B...1F,0.252,13.69653851,UGC 11491,19h52m17.93s,58d58m52.5s,1991RC3.9.C...0000d
SN2004ct,CGCG 166-044,15h43m46.059s,+28d24m54.82s,0.033530000000000004,0.0001,10051.14315,29.97925,145.02,10.16,,G,S?,0.086,0.009000000000000001,2007SDSS6.C...0000:,1995AJ....109.1458R,0.10300000000000001,4.588857421,MCG +05-37-17,15h43m45.75s,28d24m59.5s,1991RC3.9.C...0000d
SN2003ge,NGC 6122,16h20m09.526s,+37d47m53.57s,0.03365,0.00016999999999999999,10088.01763,50.964725,144.65,10.15,,G,3,0.046,0.005,2007SDSS6.C...0000:,2002AJ....124.1266R,0.153,8.138853179,NGC 6122,16h20m08.75s,37d47m53.7s,2010ApJS..186..427N
SN2002G,CGCG 189-024,13h07m54.813s,+34d05m13.59s,0.03374,9e-05,10114.09957,26.981325,147.94,10.37,9.0,G,,0.035,0.004,2007SDSS6.C...0000:,1995ApJS...99..391H,0.15,6.840989684,CGCG 189-024,13h07m55.26s,34d05m06.5s,
SN2003P,CGCG 262-058,08h01m15.216s,+55d44m30.85s,0.03379,0.00018999999999999998,10130.88795,56.061197,146.19,10.26,,G,,0.125,0.013999999999999999,1987AJ.....94..501K,2000UZC...C......0F,0.08800000000000001,5.167161806,MCG +09-13-107,8h01m15.63s,55d44m34.8s,
SN1997dg,WISEA J234014.14+261209.8,23h40m14.21s,+26d12m11.8s,0.034,,10192.945,,140.64,9.85,22.0,G,,0.20800000000000002,0.023,1997IAUC.6749A...1Q,1997IAUC.6753B...1W,0.001,0.0,A234014+2612,23h40m14.21s,26d12m11.8s,
SN2002br,LSBC F568-08,10h34m08.676s,+19d42m15.50s,0.03406,0.00018999999999999998,10209.73338,55.761405,150.52,10.57,,G,,0.079,0.009000000000000001,2007SDSS6.C...0000:,2007SDSS6.C...0000:,0.10099999999999999,4.385139912,MCG +03-27-61,10h34m08.92s,19d42m20.5s,
SN2006op,WISEA J212131.82+005941.9,21h21m31.819s,+00d59m41.71s,0.034089999999999995,0.00016999999999999999,10218.727159999999,51.264518,141.31,9.92,,G,,0.198,0.022000000000000002,2007SDSS6.C...0000:,2004SDSS3.C...0000:,0.09699999999999999,4.1382882919999995,SDSS J12131.82+005941.7,21h21m31.86s,0d59m35.9s,
SN2006R,NGC 6142,16h23m21.065s,+37d15m30.22s,0.03413,0.0001,10231.918029999999,30.87862800000001,146.66,10.28,,G,Sb,0.054000000000000006,0.006,2007SDSS6.C...0000:,1995ApJS...99..391H,0.33,14.12749248,NGC 6142,16h23m20.82s,37d15m49.8s,1991RC3.9.C...0000d
SN2003gn,CGCG 452-024,22h33m50.48s,+20d48m19.1s,0.03445,2.9999999999999997e-05,10327.85163,9.893153,142.46,9.98,1.0,G,,0.135,0.015,20032MASX.C.......:,1993AJ....105.1271G,0.332,14.95236102,CGCG 452-024,22h33m51.68s,20d48m08.5s,
SN2003gj,NGC 7017 NED01,21h07m20.21s,-25d29m15.2s,0.03465,8e-05,10386.91075,23.084022,144.6,10.13,,G,,0.177,0.02,20032MASX.C.......:,1995ApJS...96..343Q,0.271,12.66091087,NGC 7017,21h07m19.18s,-25d29m23.6s,
SN2005eu,WISEA J022743.32+281037.7,02h27m43.320s,+28d10m37.60s,0.0349,,10462.75825,,146.12,10.23,11.0,G,,0.361,0.04,2005IAUC.8611A...1L,2005CBET..244A...1:,0.005,0.261453936,NSF J022743.32+281037.6,2h27m43.3s,28d10m37.8s,
SDSS-II SN 3674,SDSS-II SN 03674,23h59m09.989s,+00d09m46.71s,0.035,,10492.7375,,144.74,10.14,6.0,VisS,,0.08800000000000001,0.01,2011ApJ...738..162S,2011ApJ...738..162S,0.0,0.0,SDSS J35909.97+000946.9,23h59m09.989s,0d09m46.71s,
SN2003lc,UGC 00934,01h23m28.33s,+30d47m04.1s,0.035,2.9999999999999997e-05,10493.936670000001,9.893153,145.79,10.21,3.0,G,S?,0.146,0.016,20032MASX.C.......:,1991RC3.9.C...0000d,0.568,28.48405445,UGC 934,1h23m25.82s,30d47m14.9s,1991RC3.9.C...0000d
SN2005be,WISEA J145933.08+164006.8,14h59m33.077s,+16d40m06.90s,0.035,,10492.7375,,152.47,10.67,6.0,G,,0.09300000000000001,0.01,2007SDSS6.C...0000:,2005IAUC.8508B...1M,0.11599999999999999,5.18146663,2MASX J14593310+1640070,14h59m32.72s,16d40m11.6s,
SN2000dp,NGC 1139,02h52m46.811s,-14d31m45.56s,0.03517,0.00015,10543.102640000001,44.968875,147.87,10.37,,G,SB(r)0/a pec:,0.106,0.012,1987AJ.....94..501K,20096dF...C...0000J,0.6,27.15235496,NGC 1139,2h52m44.41s,-14d31m54.7s,1991RC3.9.C...0000d
SN1992bg,WISEA J074156.99-623114.8,07h41m57.00s,-62d31m14.6s,0.03524,0.00015,10565.88687,44.968875,152.99,10.73,19.0,G,,0.5,0.055,20032MASX.C.......:,20096dF...C...0000J,0.092,5.980949513,A074156-6231,7h41m56.55s,-62d31m10s,
SN2005bv,SDSS J142406.70+261758.1,14h24m06.710s,+26d17m58.10s,0.035710000000000006,0.0001,10706.48955,30.279041999999997,155.82,10.92,,G,,0.048,0.005,2015NEDR....1M...1S,2007SDSS6.C...0000:,0.209,9.975118744,A142407+2617,14h24m07.44s,26d17m50.3s,
SN1996bl,WISEA J003618.14+112335.3,00h36m18.170s,+11d23m34.70s,0.036000000000000004,,10792.53,,149.24,10.45,26.0,G,,0.271,0.03,1996IAUC.6492A...1P,1996IAUC.6492A...1P,0.10800000000000001,4.8843770310000005,A003617+1123,0h36m17.97s,11d23m40.5s,
SN2003ek,FGC 2126,17h18m32.13s,+41d40m06.4s,0.036039999999999996,,10803.922120000001,,153.8,10.77,5.0,G,flat galaxy,0.064,0.006999999999999999,20032MASX.C.......:,1997AstL...23..638M,0.11599999999999999,5.904010211,FGC 2126,17h18m32.5s,41d40m00.8s,1999AISAO..47....3K
SN2007O,UGC 09612,14h56m04.372s,+45d24m18.98s,0.03621,9e-05,10856.086009999999,26.081948,156.69,10.98,9.0,G,SAB(s)c,0.063,0.006999999999999999,2007SDSS6.C...0000:,2005SDSS4.C...0000:,0.146,9.251930719,UGC 9612,14h56m05.18s,45d24m16.9s,1991RC3.9.C...0000d
SN2002db,NGC 5683,14h34m52.447s,+48d39m42.90s,0.03622,7e-05,10859.083929999999,20.985475,156.85,10.98,,G,SB(s)0/a?,0.08900000000000001,0.01,1996A&AS..120..201L,1999PASP..111..438F,0.215,11.90356871,NGC 5683,14h34m51.63s,48d39m52.9s,1991RC3.9.C...0000d
SN1989S,IC 0226,02h27m45.930s,+28d12m31.83s,0.03634,2.9999999999999997e-05,10893.85987,9.893153,152.28,10.66,,G,S?,0.364,0.04,2010ApJS..189...37E,1991RC3.9.C...0000d,0.499,22.96060316,IC 226,2h27m46.7s,28d12m03.7s,1991RC3.9.C...0000d
SN2000cf,MCG +11-19-025,15h52m55.73s,+65d56m08.1s,0.03642,7e-05,10919.94181,19.786305,156.14,10.93,24.0,G,,0.092,0.01,20032MASX.C.......:,2000IAUC.7423B...1J,0.09,6.275343961,MCG +11-19-25,15h52m56.19s,65d56m12.7s,
SN2005kg,ESO 530- G 020,21h11m39.22s,-23d10m17.8s,0.0366,0.00014,10970.90654,41.071573,152.8,10.72,,G,Group of 3 E - SO galaxies,0.125,0.013999999999999999,20032MASX.C.......:,1998AJ....116....1D,0.04,1.853803775,MCG -04-50-07,21h11m39.15s,-23d10m20s,1982ESOU..C...0000L
SN2004cv,CGCG 108-146,16h06m14.261s,+18d24m52.05s,0.03675,2.9999999999999997e-05,11017.97396,8.993775,158.61,11.1,3.0,G,SAB(rs)bc,0.129,0.013999999999999999,2007SDSS6.C...0000:,1991RC3.9.C...0000d,0.055999999999999994,2.627400224,MCG +03-41-120,16h06m14.45s,18d24m54s,1991RC3.9.C...0000d
SN2008dh,WISEA J003510.49+231517.9,00h35m10.436s,+23d15m18.13s,0.0368,0.00079,11032.364,236.836075,152.83,11.23,,G,,0.08199999999999999,0.009000000000000001,1987AJ.....94..501K,2008CBET.1409A...1D,0.21,10.400201199999998,2MASX J00351050+2315184,0h35m11.32s,23d15m15.1s,
SN2003an,IC 4258,13h27m53.262s,+28d30m29.52s,0.03704,9e-05,11104.01441,26.981325,162.16,11.36,1.0,G,S?,0.037000000000000005,0.004,2007SDSS6.C...0000:,2003AJ....126.2152R,0.064,3.3338114169999997,MCG +05-32-22,13h27m53.55s,28d30m29.2s,1991RC3.9.C...0000d
SN2007jg,LEDA 4014698,03h29m50.8000s,+00d03m25.000s,0.03707,0.0,11113.008179999999,0.0,156.49,10.96,,G,,0.29100000000000004,0.032,2016AJ....152...50T,2016AJ....152...50T,0.006999999999999999,0.32904258,SDSS J032950.83+000316.0,3h29m50.81s,0d03m24.6s,
SN1996O,CGCG 108-139,16h06m00.173s,+18d11m45.42s,0.03725,2.9999999999999997e-05,11166.97083,8.993775,160.75,11.25,3.0,G,SAB(rs)bc,0.14400000000000002,0.016,2007SDSS6.C...0000:,1999AJ....118.1468D,0.363,17.761675399999994,MCG +03-41-115,16h05m58.65s,18d11m47.6s,1991RC3.9.C...0000d
SN2005ej,CGCG 323-004,18h53m36.49s,+66d13m55.5s,0.03787,0.00016999999999999999,11354.04135,50.964725,160.7,11.27,,G,,0.157,0.017,20032MASX.C.......:,1999PASP..111..438F,0.21,23.67710614,CGCG 323-004,18h53m38.48s,66d13m59.3s,
SN1998ck,ESO 434- G 020,09h41m06.290s,-29d06m14.10s,0.037880000000000004,0.00015,11356.1399,44.968875,166.78,11.7,,G,(R')SB(s)a,0.332,0.037000000000000005,20046dF...C...0000J,20096dF...C...0000J,0.091,4.455762856000001,ESO 434-G20,9h41m06.07s,-29d06m18.7s,1991RC3.9.C...0000d
SN2002fs,WISEA J225400.63+143924.2,22h54m00.710s,+14d39m24.50s,0.03827,9e-05,11474.25815,27.281118,158.68,11.12,,G,,0.14300000000000002,0.016,2002IAUC.7979A...1W,2004SDSS2.C...0000:,0.042,2.027667425,A225400+1439,22h54m00.88s,14d39m24.5s,
SN2006nz,2MASXi J0056292-011336,00h56m29.224s,-01d13m36.12s,0.0384,0.0002,11512.93138,59.9585,159.76,11.22,,G,,0.109,0.012,2009A&A...495..707C,2009A&A...495..707C,0.003,0.16830976399999995,SDSS J05629.21-011336.3,0h56m29.21s,-1d13m36.1s,
SN2007ba,UGC 09798,15h16m41.816s,+07d23m48.87s,0.03851,9e-05,11545.90855,27.88070200000001,167.37,11.72,4.0,G,S0/a,0.10099999999999999,0.011000000000000001,2007SDSS6.C...0000:,1995AJ....109..874B,0.001,0.046656382,UGC 9798,15h16m41.814s,7d23m48.92s,1991RC3.9.C...0000d
SN1998Z,WISEA J052458.88-312134.6,05h24m58.97s,-31d21m35.9s,0.03858,0.00011999999999999999,11565.99465,36.874478,165.82,11.62,,G,S,0.051,0.006,20032MASX.C.......:,1998A&AS..129..399K,0.055,2.886055573,Abell 3341,5h24m58.78s,-31d21m38.1s,2006A&A...446...19T
SN2008O,ESO 256- G 011,06h57m35.12s,-45d48m43.1s,0.038860000000000006,7e-05,11649.03717,20.086098,168.51,11.8,,G,SA0^0(s):,0.242,0.027000000000000003,20032MASX.C.......:,2003AJ....126.2268W,0.11699999999999999,8.051990828,ESO 256-G11,6h57m34.46s,-45d48m44.3s,1991RC3.9.C...0000d
SN2010bu,SDSS J154258.52+021655.8,15h42m58.520s,+02d16m55.80s,0.039,,11691.9075,,168.99,11.83,,G,,0.205,0.023,2010CBET.2254A...1D,2010CBET.2254A...1D,0.063,3.101569383,A154258+0216,15h42m58.38s,2d16m52.6s,
SN2000df,CGCG 051-070,16h14m11.587s,+06d09m03.72s,0.03921,0.00013000000000000002,11753.96455,38.973025,169.15,11.85,1.0,G,,0.147,0.016,2007SDSS6.C...0000:,1999PASP..111..438F,0.166,8.142442126,CGCG 051-070,16h14m12.22s,6d09m00.6s,
SN1994O,MRK 0268,13h41m11.138s,+30d22m41.24s,0.03986,4e-05,11950.02884,11.9917,174.0,12.18,2.0,G,,0.042,0.005,1995ApJ...450..559B,1991RC3.9.C...0000d,0.049,2.655734986,MRK 268,13h41m10.98s,30d22m43.4s,1974ApJ...192..581K
SN2002ec,NGC 5910 NED01,15h19m24.262s,+20d53m26.87s,0.03995,7e-05,11976.11079,20.985475,173.18,12.13,,G,E?,0.267,0.028999999999999998,2007SDSS6.C...0000:,1999A&AS..139..483B,0.26,13.23886115,NGC 5910,15h19m24.89s,20d53m14s,1991RC3.9.C...0000d
SN1999aw,SCP J110136.37-060631.6,11h01m36.370s,-06d06m31.60s,0.04,,11991.7,,176.6,12.37,16.0,G,,0.08900000000000001,0.01,1999IAUC.7130A...1G,1999IAUC.7130A...1G,0.001,0.0,A110136-0606,11h01m36.37s,-6d06m31.6s,
SN2003hq,VV 667 NED04,16h33m41.025s,+50d22m30.62s,0.04,,11991.7,,171.37,12.0,,G,,0.063,0.006999999999999999,2007SDSS6.C...0000:,2003IAUC.8192C...1C,0.12,6.087103062000001,MCG +08-30-27,16h33m40.9s,50d22m37.7s,
SN2007lf,SDSS J001644.52+011208.1,00h16m44.528s,+01d12m08.15s,0.04,,11991.7,,166.25,11.64,,G,,0.076,0.008,2007SDSS6.C...0000:,2007CBET.1102A...1B,0.248,12.32574125,SDSS J01646.29+011237.0,0h16m45.46s,1d12m03.2s,
SN1990T,WISEA J195859.25-561527.7,19h58m59.290s,-56d15m28.60s,0.04049,0.00015,12137.09936,44.968875,171.98,12.06,13.0,G,SA0^0(s)?,0.149,0.016,1999GSCTy.C......0G,20096dF...C...0000J,0.41700000000000004,37.87908789,PGC 63925,19h59m02.29s,-56d15m30.1s,1991RC3.9.C...0000d
SN2001az,UGC 10483,16h34m28.84s,+76d01m47.0s,0.0407,,12200.05579,,173.87,12.17,12.0,G,S,0.139,0.015,20032MASX.C.......:,2001IAUC.7615B...1M,0.068,14.33482593,UGC 10483,16h34m27.71s,76d01m46.8s,1973UGC...C...0000N
SN2007jh,SDSS-II SN 06972,03h36m01.587s,+01d06m17.13s,0.0408,0.00011999999999999999,12230.33483,35.675308,172.57,12.09,5.0,G,-5,0.284,0.031,2007SDSS6.C...0000:,2003SDSS1.C...0000:,0.005,0.240858663,SDSS J33601.58+010617.1,3h36m01.578s,1d06m16.88s,2010ApJS..186..427N
SN1991at,UGC 00733,01h10m39.02s,+16d35m50.7s,0.04105,2.9999999999999997e-05,12307.081709999999,9.893153,171.25,11.99,,G,SB(s)b,0.185,0.02,20032MASX.C.......:,1993AJ....105.1271G,0.696,35.78813979,UGC 733,1h10m40s,16d36m30s,1991RC3.9.C...0000d
SN1998Q,WISEA J133246.50-313702.7,13h32m46.480s,-31d37m03.30s,0.04108,2.9999999999999997e-05,12314.87632,8.094397,179.93,12.6,,G,,0.147,0.016,2005AJ....130.2541M,2003MNRAS.339..652K,0.337,17.28916354,Abell 3562,13h32m46.38s,-31d37m23.5s,
SN2003iu,UGC 01393,01h55m24.676s,+21d17m10.03s,0.041089999999999995,0.00018999999999999998,12319.97279,56.960575,172.06,12.07,,G,S0^-:,0.212,0.023,1987AJ.....94..501K,1991RC3.9.C...0000d,0.067,3.4940463680000002,UGC 1393,1h55m24.55s,21d17m06.4s,1991RC3.9.C...0000d
SN2008dr,NGC 7222,22h10m51.760s,+02d06m20.87s,0.04145,0.00013000000000000002,12426.09933,39.872402,172.42,12.09,1.0,G,SB(r)b,0.11800000000000001,0.013000000000000001,1987AJ.....94..501K,1999ApJS..121..287H,0.147,7.607963964,NGC 7222,22h10m51.67s,2d06m29.6s,1991RC3.9.C...0000d
SN2006cf,UGC 06015,10h54m02.406s,+46d01m40.80s,0.04155,0.00015,12456.97796,46.467838,181.13,12.7,7.0,G,Scd:,0.044000000000000004,0.005,2007SDSS6.C...0000:,2005SDSS4.C...0000:,0.081,4.491070338,UGC 6015,10h54m02.58s,46d01m36.3s,1991RC3.9.C...0000d
SN2006cz,MCG -01-38-002,14h48m36.60s,-04d44m10.3s,0.0418,0.00021,12531.3265,63.855803,182.14,12.78,3.0,G,SA(s)cd:,0.23,0.025,20032MASX.C.......:,20032dF...C...0000C,0.34,17.73481931,MCG -01-38-02,14h48m36.66s,-4d44m30.7s,1991RC3.9.C...0000d
SN1997T,UGC 06896 NED01,11h55m40.03s,+80d12m46.2s,0.042,,12591.285,,180.12,12.61,,G,,0.215,0.024,20032MASX.C.......:,1997IAUC.6557B...1F,0.321,97.30919839,UGC 6896,11h55m47.46s,80d12m42.6s,
SN2002ez,WISEA J220020.57-135958.7,22h00m20.57s,-13d59m58.5s,0.04245,0.00018,12727.091,54.862028,177.11,12.43,,G,,0.122,0.013000000000000001,20032MASX.C.......:,20096dF...C...0000J,0.409,21.69755926,A220020-1400,22h00m20.93s,-14d00m22.5s,
SN2007fq,ESO 528- G 019,20h34m55.99s,-23d06m18.2s,0.04245,0.00011,12725.89183,33.876552000000004,178.31,12.49,,G,SO,0.113,0.013000000000000001,20032MASX.C.......:,2012ApJS..199...26H,0.059000000000000004,3.286318239,MCG -04-48-019,20h34m55.8s,-23d06m15.8s,1982ESOU..C...0000L
SN2002bg,CGCG 076-121,14h59m38.273s,+13d12m53.79s,0.04274,7e-05,12814.03083,20.086098,185.71,13.0,,G,S,0.092,0.01,2007SDSS6.C...0000:,1996AJ....111..696K,0.28,15.18445106,MCG +02-38-31,14h59m39.23s,13d12m44.5s,1994AJ....107.1629T
SN2007ev,SDSS J224005.90+244152.9,22h40m06.180s,+24d41m57.10s,0.04275,0.00056,12814.930209999999,167.8838,178.07,12.7,,G,,0.134,0.015,2007CBET..991A...1:,2009ApJS..183..214M,0.001,0.0,AGC 320702,22h40m06.18s,24d41m57.1s,
SN1993I,VCC 1579,12h34m43.552s,+09d00m16.98s,0.04308,0.00011,12913.561940000001,32.677383,189.24,13.26,,G,2,0.054000000000000006,0.006,2007SDSS6.C...0000:,2004SDSS3.C...0000:,0.259,14.03273913,MCG +02-32-144,12h34m42.7s,9d00m07.9s,2010ApJS..186..427N
